,Airspace id,Fullname,Date (America/Chicago),Temperature shock - color,Temperature (°C) - data,ReHS - color,ReHS - data
708,354,"Barn 1, Room 2",2021-11-02,green,20.12,green,91.0
709,354,"Barn 1, Room 2",2021-11-03,green,19.9,green,98.0
710,354,"Barn 1, Room 2",2021-11-04,green,19.98,green,94.0
711,354,"Barn 1, Room 2",2021-11-05,green,20.02,green,97.0
712,354,"Barn 1, Room 2",2021-11-06,green,20.19,green,94.0
713,354,"Barn 1, Room 2",2021-11-07,green,20.62,green,94.0
714,354,"Barn 1, Room 2",2021-11-08,green,20.91,green,96.0
715,354,"Barn 1, Room 2",2021-11-09,green,20.75,green,94.0
716,354,"Barn 1, Room 2",2021-11-10,green,20.62,green,96.0
717,354,"Barn 1, Room 2",2021-11-11,green,20.28,green,99.0
718,354,"Barn 1, Room 2",2021-11-12,green,19.59,green,97.0
719,354,"Barn 1, Room 2",2021-11-13,green,19.72,green,96.0
720,354,"Barn 1, Room 2",2021-11-14,green,19.69,green,94.0
721,354,"Barn 1, Room 2",2021-11-15,green,19.71,green,98.0
722,354,"Barn 1, Room 2",2021-11-16,green,20.21,green,96.0
723,354,"Barn 1, Room 2",2021-11-17,green,20.52,green,96.0
724,354,"Barn 1, Room 2",2021-11-18,green,19.74,green,94.0
725,354,"Barn 1, Room 2",2021-11-19,green,19.77,green,94.0
726,354,"Barn 1, Room 2",2021-11-20,green,20.65,green,99.0
727,354,"Barn 1, Room 2",2021-11-21,green,20.64,green,97.0
728,354,"Barn 1, Room 2",2021-11-22,green,19.63,green,97.0
729,354,"Barn 1, Room 2",2021-11-23,green,20.02,green,91.0
730,354,"Barn 1, Room 2",2021-11-24,green,20.84,green,96.0
731,354,"Barn 1, Room 2",2021-11-25,green,19.75,green,96.0
732,354,"Barn 1, Room 2",2021-11-26,green,19.5,green,96.0
733,354,"Barn 1, Room 2",2021-11-27,green,19.89,green,96.0
734,354,"Barn 1, Room 2",2021-11-28,green,19.72,green,96.0
735,354,"Barn 1, Room 2",2021-11-29,green,20.07,green,97.0
736,354,"Barn 1, Room 2",2021-11-30,green,20.46,green,97.0
737,354,"Barn 1, Room 2",2021-12-01,green,20.63,green,97.0
738,354,"Barn 1, Room 2",2021-12-02,green,20.78,green,94.0
739,354,"Barn 1, Room 2",2021-12-03,green,20.66,green,94.0
740,354,"Barn 1, Room 2",2021-12-04,green,20.26,green,84.0
741,354,"Barn 1, Room 2",2021-12-05,green,20.63,green,84.0
742,354,"Barn 1, Room 2",2021-12-06,green,19.84,green,70.0
743,354,"Barn 1, Room 2",2021-12-07,green,19.39,yellow,53.0
744,354,"Barn 1, Room 2",2021-12-08,green,19.57,yellow,52.0
745,354,"Barn 1, Room 2",2021-12-09,blue,20.25,blue,55.0
746,354,"Barn 1, Room 2",2021-12-10,yellow,20.61,yellow,56.0
747,354,"Barn 1, Room 2",2021-12-11,green,19.76,red,37.0
748,354,"Barn 1, Room 2",2021-12-12,green,19.91,yellow,48.0
749,354,"Barn 1, Room 2",2021-12-13,yellow,19.96,green,88.0
750,354,"Barn 1, Room 2",2021-12-14,green,20.48,green,94.0
751,354,"Barn 1, Room 2",2021-12-15,green,21.82,green,94.0
752,354,"Barn 1, Room 2",2021-12-16,green,20.3,green,96.0
753,354,"Barn 1, Room 2",2021-12-17,green,19.79,green,97.0
754,354,"Barn 1, Room 2",2021-12-18,green,19.76,green,96.0
755,354,"Barn 1, Room 2",2021-12-19,green,19.46,green,97.0
834,354,"Barn 1, Room 2",2021-12-20,green,19.46,green,
835,354,"Barn 1, Room 2",2021-12-20,green,19.7,green,99.0
836,354,"Barn 1, Room 2",2021-12-21,green,19.62,green,97.0
837,354,"Barn 1, Room 2",2021-12-22,green,19.35,green,96.0
838,354,"Barn 1, Room 2",2021-12-23,green,19.64,green,96.0
839,354,"Barn 1, Room 2",2021-12-24,green,20.52,green,94.0
840,354,"Barn 1, Room 2",2021-12-25,green,20.02,green,93.0
841,354,"Barn 1, Room 2",2021-12-26,green,19.78,green,96.0
842,354,"Barn 1, Room 2",2021-12-27,green,19.72,green,97.0
843,354,"Barn 1, Room 2",2021-12-28,green,19.32,green,93.0
844,354,"Barn 1, Room 2",2021-12-29,green,19.11,green,97.0
845,354,"Barn 1, Room 2",2021-12-30,green,19.11,green,96.0
846,354,"Barn 1, Room 2",2021-12-31,green,19.55,green,93.0
847,354,"Barn 1, Room 2",2022-01-01,green,19.34,green,96.0
848,354,"Barn 1, Room 2",2022-01-02,green,18.83,green,96.0
849,354,"Barn 1, Room 2",2022-01-03,green,19.12,green,94.0
850,354,"Barn 1, Room 2",2022-01-04,green,19.02,green,94.0
851,354,"Barn 1, Room 2",2022-01-05,green,18.28,green,96.0
852,354,"Barn 1, Room 2",2022-01-06,green,18.26,green,94.0
853,354,"Barn 1, Room 2",2022-01-07,green,18.38,green,97.0
854,354,"Barn 1, Room 2",2022-01-08,green,18.47,green,96.0
855,354,"Barn 1, Room 2",2022-01-09,green,18.57,green,91.0
856,354,"Barn 1, Room 2",2022-01-10,green,18.54,green,94.0
857,354,"Barn 1, Room 2",2022-01-11,green,15.77,green,97.0
858,354,"Barn 1, Room 2",2022-01-12,green,12.22,green,96.0
859,354,"Barn 1, Room 2",2022-01-13,green,12.27,green,96.0
860,354,"Barn 1, Room 2",2022-01-14,green,12.63,green,96.0
861,354,"Barn 1, Room 2",2022-01-15,green,12.46,green,96.0
862,354,"Barn 1, Room 2",2022-01-16,green,12.37,green,96.0
863,354,"Barn 1, Room 2",2022-01-17,green,12.61,green,96.0
864,354,"Barn 1, Room 2",2022-01-18,green,12.34,green,97.0
865,354,"Barn 1, Room 2",2022-01-19,green,9.74,green,96.0
866,354,"Barn 1, Room 2",2022-01-20,green,11.69,green,96.0
867,354,"Barn 1, Room 2",2022-01-21,green,9.49,green,97.0
868,354,"Barn 1, Room 2",2022-01-22,green,6.56,green,97.0
869,354,"Barn 1, Room 2",2022-01-23,green,13.51,green,96.0
870,354,"Barn 1, Room 2",2022-01-24,blue,25.07,blue,96.0
871,354,"Barn 1, Room 2",2022-01-25,blue,27.0,blue,97.0
872,354,"Barn 1, Room 2",2022-01-26,blue,27.16,blue,92.0
873,354,"Barn 1, Room 2",2022-01-27,blue,27.93,blue,88.0
874,354,"Barn 1, Room 2",2022-01-28,blue,27.54,blue,96.0
875,354,"Barn 1, Room 2",2022-01-29,green,27.4,green,96.0
876,354,"Barn 1, Room 2",2022-01-30,green,27.11,green,97.0
877,354,"Barn 1, Room 2",2022-01-31,green,27.88,green,97.0
878,354,"Barn 1, Room 2",2022-02-01,green,28.64,green,91.0
879,354,"Barn 1, Room 2",2022-02-02,green,27.33,green,90.0
880,354,"Barn 1, Room 2",2022-02-03,green,27.12,green,90.0
881,354,"Barn 1, Room 2",2022-02-04,green,27.46,green,96.0
882,354,"Barn 1, Room 2",2022-02-05,green,28.0,green,95.0
883,354,"Barn 1, Room 2",2022-02-06,green,28.64,green,79.0
884,354,"Barn 1, Room 2",2022-02-07,green,28.63,green,93.0
885,354,"Barn 1, Room 2",2022-02-08,green,29.04,green,83.0
886,354,"Barn 1, Room 2",2022-02-09,green,29.25,green,76.0
887,354,"Barn 1, Room 2",2022-02-10,green,29.0,green,76.0
888,354,"Barn 1, Room 2",2022-02-11,green,28.54,green,79.0
889,354,"Barn 1, Room 2",2022-02-12,green,27.81,green,93.0
890,354,"Barn 1, Room 2",2022-02-13,green,27.98,green,92.0
891,354,"Barn 1, Room 2",2022-02-14,green,28.07,green,94.0
892,354,"Barn 1, Room 2",2022-02-15,yellow,28.29,green,93.0
893,354,"Barn 1, Room 2",2022-02-16,yellow,29.3,green,88.0
894,354,"Barn 1, Room 2",2022-02-17,green,28.42,green,94.0
895,354,"Barn 1, Room 2",2022-02-18,green,28.05,green,94.0
896,354,"Barn 1, Room 2",2022-02-19,green,27.66,green,94.0
897,354,"Barn 1, Room 2",2022-02-20,green,27.98,green,96.0
898,354,"Barn 1, Room 2",2022-02-21,green,28.4,green,90.0
899,354,"Barn 1, Room 2",2022-02-22,green,27.62,green,93.0
900,354,"Barn 1, Room 2",2022-02-23,green,26.45,green,90.0
901,354,"Barn 1, Room 2",2022-02-24,green,26.61,green,86.0
902,354,"Barn 1, Room 2",2022-02-25,green,26.18,green,74.0
903,354,"Barn 1, Room 2",2022-02-26,green,26.15,green,81.0
904,354,"Barn 1, Room 2",2022-02-27,green,26.53,green,86.0
905,354,"Barn 1, Room 2",2022-02-28,green,26.77,green,82.0
906,354,"Barn 1, Room 2",2022-03-01,green,26.87,green,81.0
907,354,"Barn 1, Room 2",2022-03-02,green,26.72,green,87.0
908,354,"Barn 1, Room 2",2022-03-03,green,26.05,green,82.0
909,354,"Barn 1, Room 2",2022-03-04,green,25.93,green,87.0
910,354,"Barn 1, Room 2",2022-03-05,yellow,26.59,green,92.0
911,354,"Barn 1, Room 2",2022-03-06,yellow,25.74,green,86.0
912,354,"Barn 1, Room 2",2022-03-07,green,23.92,green,87.0
913,354,"Barn 1, Room 2",2022-03-08,green,23.37,green,89.0
914,354,"Barn 1, Room 2",2022-03-09,green,23.57,green,89.0
915,354,"Barn 1, Room 2",2022-03-10,green,23.24,green,86.0
916,354,"Barn 1, Room 2",2022-03-11,green,23.11,green,94.0
917,354,"Barn 1, Room 2",2022-03-12,green,22.87,green,95.0
918,354,"Barn 1, Room 2",2022-03-13,green,23.95,green,82.0
919,354,"Barn 1, Room 2",2022-03-14,green,24.55,green,78.0
920,354,"Barn 1, Room 2",2022-03-15,green,24.64,yellow,60.0
921,354,"Barn 1, Room 2",2022-03-16,green,24.83,green,76.0
922,354,"Barn 1, Room 2",2022-03-17,green,24.82,green,82.0
923,354,"Barn 1, Room 2",2022-03-18,green,24.33,green,89.0
924,354,"Barn 1, Room 2",2022-03-19,green,23.26,green,84.0
925,354,"Barn 1, Room 2",2022-03-20,green,23.41,green,84.0
926,354,"Barn 1, Room 2",2022-03-21,green,24.04,green,89.0
927,354,"Barn 1, Room 2",2022-03-22,blue,23.38,blue,82.0
928,354,"Barn 1, Room 2",2022-03-23,green,23.0,green,82.0
929,354,"Barn 1, Room 2",2022-03-24,green,22.63,green,75.0
930,354,"Barn 1, Room 2",2022-03-25,green,22.23,green,78.0
931,354,"Barn 1, Room 2",2022-03-26,green,21.35,green,83.0
932,354,"Barn 1, Room 2",2022-03-27,green,21.69,green,84.0
933,354,"Barn 1, Room 2",2022-03-28,green,21.88,green,76.0
934,354,"Barn 1, Room 2",2022-03-29,green,21.99,green,82.0
935,354,"Barn 1, Room 2",2022-03-30,green,22.31,green,87.0
936,354,"Barn 1, Room 2",2022-03-31,green,21.82,green,87.0
937,354,"Barn 1, Room 2",2022-04-01,green,21.78,green,91.0
