Site,Room,Date,Age_days,Inventory,Euth,Dead,RMS_HiTemp,RMS_LowTemp,RMS_SetPoint,RMS_Water,VC_AveTemp,VC_HiTemp,VC_LowTemp,VC_SetTemp,VC_Water,Trt_Pen,Trt_Dex,"Trt_Ceftiofur_(Excede,Excenel,etc.)","Trt_Enroflaxin_(Baytril,Enrofloxin,Quelaxcin)","Trt_Tetracycline_(Biomycin,OTC,LA200)",Trt_Linco,Trt_Other,Trt_Total,Water_Med_YesNo,Water_Med_Type,Comments,,
HOTC,8,12 Apr 2021,67,3765,0,1,81.4,69.4,67.5,3309,73.87380797,81.65899658,63.24409866,NA,NA,0,2,0,0,48,0,0,50,0,,,,
HOTC,8,13 Apr 2021,68,2787,0,0,78.1,69.3,67.5,3312,71.65206771,77.15529633,60.36180115,NA,NA,0,2,0,0,58,0,0,60,0,,Shipped out 978 hd,,
HOTC,8,14 Apr 2021,69,2785,2,0,73.5,68.5,67.4,3112,72.70702111,82.15309906,63.42020035,NA,NA,0,3,0,0,33,0,0,36,0,,,,
HOTC,8,15 Apr 2021,70,2785,0,0,78.2,69.4,67.4,2550,72.83764171,83.21530151,63.38489914,NA,NA,0,1,0,0,56,0,0,57,0,,,,
HOTC,8,16 Apr 2021,71,3057,0,0,72.9,68.6,67.3,2713,72.41291042,82.15309906,60.29639816,NA,NA,0,2,0,0,41,0,0,43,0,,Moved 272 pigs in,,
HOTC,8,17 Apr 2021,72,3057,0,0,77.6,67.9,67.3,3074,72.71957093,81.60440063,61.35580063,NA,NA,0,2,0,0,44,0,0,46,0,,,,
HOTC,8,18 Apr 2021,73,3055,0,2,78.1,66.9,67.3,2999,72.89733987,78.96150208,62.27180099,NA,NA,0,1,0,0,21,0,0,22,0,,,,
HOTC,8,19 Apr 2021,74,2073,3,1,76.6,68,67.2,3392,72.17000654,77.25360107,64.0605011,NA,NA,0,1,0,0,20,0,0,21,0,,Shipped out 978 hd,,
HOTC,8,20 Apr 2021,75,2070,2,1,74.8,67.4,67.2,2804,70.11065898,76.61830139,64.56559753,NA,NA,0,0,0,0,13,0,0,13,0,,,,
HOTC,8,21 Apr 2021,76,1734,0,2,71.1,67.4,67.1,2307,69.18002506,76.23210144,61.65890121,NA,NA,0,3,0,0,16,0,0,19,0,,Shipped out 334 hd,,
HOTC,8,22 Apr 2021,77,1734,0,0,71.9,66.9,67.1,2018,68.52138117,76.04019928,58.88359833,NA,NA,0,3,0,0,13,0,0,16,0,,,,
HOTC,8,23 Apr 2021,78,1733,1,0,72.7,66,67.1,1875,70.54996003,75.18769836,58.56930161,NA,NA,0,2,0,0,20,0,0,22,0,,,,
HOTC,8,24 Apr 2021,79,1954,1,0,72.1,68.2,67,2160,71.48041414,75.14080048,63.56159973,NA,NA,0,6,0,0,12,0,0,18,0,,,,
HOTC,8,25 Apr 2021,80,1954,0,0,71.8,69,67,1414,71.7013796,77.15529633,64.78399658,NA,NA,0,7,0,0,8,0,0,15,0,,Moved 208 pigs in,,
HOTC,8,26 Apr 2021,81,1946,0,0,73.4,68.6,67,1986,73.63003727,81.71360016,66.38410187,NA,NA,0,5,0,0,32,0,0,37,0,,,,
HOTC,8,27 Apr 2021,82,1946,7,1,79.6,68.9,66.9,1921,75.94773475,85.00669861,68.04910278,NA,NA,0,0,0,0,13,10,0,23,0,,,,
HOTC,8,28 Apr 2021,83,1943,0,0,83.6,70.3,66.9,2095,74.40682009,82.09790039,68.76660156,NA,NA,0,0,0,0,3,28,0,31,0,,Changed water solenoid,,
HOTC,8,29 Apr 2021,84,1941,2,1,74.9,71.3,66.8,1778,72.68045616,77.4509964,67.73419952,NA,NA,0,0,0,0,3,20,0,23,0,,,,
HOTC,8,30 Apr 2021,85,1942,2,0,75.1,64.4,66.8,2214,73.75661726,80.58080292,66.53620148,NA,NA,0,0,0,0,5,21,0,26,0,,,,
HOTC,8,01 May 2021,86,1942,0,0,80.5,68.8,66.8,1910,74.06150265,83.15879822,66.49810028,NA,NA,0,0,0,0,1,8,0,9,0,,Moved 1 pig in,,
HOTC,8,02 May 2021,87,1940,0,0,81.4,68.5,66.7,1889,73.00878046,81.9878006,66.8035965,NA,NA,0,0,0,0,0,10,0,10,0,,,,
HOTC,8,03 May 2021,88,1938,1,1,73.5,68.4,66.7,1524,73.99737578,84.01519775,65.26119995,NA,NA,0,0,0,0,22,21,0,43,0,,,,
HOTC,8,04 May 2021,89,1935,0,2,82.4,69.5,66.6,1858,72.64322452,82.87709808,64.63819885,NA,NA,0,0,0,0,15,28,0,43,0,,,,
HOTC,8,05 May 2021,90,1935,2,1,73.7,69.1,66.6,1957,71.50597332,76.13600159,65.00350189,NA,NA,0,0,0,0,18,36,0,54,0,,,,
HOTC,8,06 May 2021,91,1935,0,0,73.3,68.5,66.6,1982,71.55018104,77.74890137,62.82460022,NA,NA,0,0,0,0,12,24,0,36,0,,,,
HOTC,8,07 May 2021,92,1935,0,0,74,68.4,66.5,2081,72.37066073,78.55339813,64.71099854,NA,NA,0,0,0,0,8,24,0,32,0,,,,
HOTC,8,08 May 2021,93,1934,0,0,77.5,68.4,66.5,2188,71.40760172,76.86160278,62.99890137,NA,NA,0,0,0,0,11,16,0,27,0,,,,
HOTC,8,09 May 2021,94,1929,0,1,71.6,67.9,66.5,2454,71.02155364,76.52140045,61.42300034,NA,NA,0,0,7,0,0,7,0,14,0,,,,
HOTC,8,10 May 2021,95,1928,4,2,73.1,68,66.4,2185,71.22139119,76.47299957,62.89419937,NA,NA,0,0,16,0,0,22,0,38,0,,Moved 1 pig in,,
HOTC,8,11 May 2021,96,1924,1,0,75.2,67.9,66.4,2208,70.71810805,76.32830048,63.24409866,NA,NA,0,0,12,0,0,34,0,46,0,,Moved 1 pig in and 1 pig out,,
HOTC,8,12 May 2021,97,1921,4,0,72.1,67.6,66.4,2051,70.89709804,77.59970093,61.99829865,NA,NA,0,0,18,0,0,49,0,67,0,,,,
HOTC,8,13 May 2021,98,1921,2,1,73.1,67.7,66.3,2324,71.45557208,77.50050354,64.3483963,NA,NA,0,0,4,0,0,8,0,12,0,,,,
HOTC,8,14 May 2021,99,1919,0,1,73.3,67.7,66.3,2325,72.00771392,78.60420227,65.07689667,NA,NA,0,0,4,0,0,26,0,30,0,,Moved 1 pig in,,
HOTC,8,15 May 2021,100,1919,1,1,74.5,67.4,66.2,2249,71.43103185,78.19950104,62.82460022,NA,NA,0,0,1,0,0,7,0,8,0,,,,
HOTC,8,16 May 2021,101,1917,0,0,73.3,67.8,66.2,2250,72.39784039,81.2786026,62.82460022,NA,NA,0,0,1,0,0,11,0,12,0,,,,
HOTC,8,17 May 2021,102,1915,0,2,78.6,68.3,66.2,2287,74.23643123,80.36840057,67.81269836,NA,NA,0,0,3,0,0,35,0,38,0,,,,
HOTC,8,18 May 2021,103,1916,1,1,77.7,69.4,66.1,2383,72.24785073,78.35089874,65.85620117,NA,NA,0,0,3,0,0,29,0,32,0,,,,
HOTC,8,19 May 2021,104,1916,0,0,75.4,69.2,66.1,2299,75.40993318,83.95760345,68.12819672,NA,NA,0,0,3,0,0,28,0,31,0,,Moved 1 pig in,,
HOTC,8,20 May 2021,105,1916,0,0,71.9,70.8,66,2500,77.30673871,86.99859619,67.77339935,NA,NA,0,0,3,0,0,39,0,42,0,,,,
HOTC,8,21 May 2021,106,1916,0,0,85.8,70.5,66,2457,76.97373115,85.30269623,69.61959839,NA,NA,0,0,1,0,0,38,0,39,0,,,,
HOTC,8,22 May 2021,107,1916,0,0,85.2,70,66,2296,78.59519475,89.15049744,68.32659912,NA,NA,0,0,0,0,0,14,0,14,0,,,,
HOTC,8,23 May 2021,108,1916,0,0,88.7,70.5,65.3,2810,79.13497893,89.93609619,66.45999908,NA,NA,0,0,0,0,0,16,0,16,0,,,,
HOTC,8,24 May 2021,109,1916,0,0,89.7,69.6,65.3,2002,80.53041367,89.80419922,68.92759705,NA,NA,0,0,1,0,0,41,0,42,0,,,,
HOTC,8,25 May 2021,110,1916,0,0,89.6,70.9,65.3,2468,80.63567443,89.47619629,70.74269867,NA,NA,0,0,2,0,0,46,0,48,0,,,,
HOTC,8,26 May 2021,111,1916,0,0,89,72.1,65.2,2345,78.61035329,87.24629974,69.94920349,NA,NA,0,0,5,0,0,32,0,37,0,,,,
HOTC,8,27 May 2021,112,1916,0,0,86.9,71.7,65.2,2453,77.25939622,87.80899811,68.68609619,NA,NA,0,0,2,0,0,33,0,35,0,,,,
HOTC,8,28 May 2021,113,1916,0,0,87.7,70.3,65.1,2511,71.06538109,76.91040039,61.62509918,NA,NA,0,0,4,0,0,37,0,41,0,,,,
HOTC,8,29 May 2021,114,1916,0,0,74.8,66.7,65.1,2547,69.65626913,73.94039917,59.93849945,NA,NA,0,0,1,0,0,9,0,10,0,,,,
HOTC,8,30 May 2021,115,1917,0,0,71.9,67.1,65.1,2614,70.53663921,77.00810242,62.82460022,NA,NA,0,0,0,0,0,14,0,14,0,,,,
HOTC,8,31 May 2021,116,1914,0,0,74.2,66.6,65,2540,72.15740914,81.33270264,61.02170181,NA,NA,0,0,2,0,0,14,0,16,0,,Moved 1 pig in,,
HOTC,8,01 Jun 2021,117,1913,1,2,78.4,66.8,65,2305,71.60935291,80.26260376,64.74739838,NA,NA,0,0,5,0,0,35,0,40,0,,,,
HOTC,8,02 Jun 2021,118,1911,1,0,73.9,68.3,64.9,2956,70.90445054,78.60420227,64.89360046,NA,NA,0,0,4,0,0,29,0,33,0,,,,
HOTC,8,03 Jun 2021,119,1911,1,1,76.8,68.3,64.8,1979,73.66074763,83.44239807,66.688797,NA,NA,0,0,6,0,0,75,0,81,0,,,,
HOTC,8,04 Jun 2021,120,1910,0,0,81.8,69.1,64.7,2645,76.94596461,88.06130219,64.09629822,NA,NA,0,0,1,0,0,47,0,48,0,,,,
HOTC,8,05 Jun 2021,121,1908,0,1,87.6,67.9,64.7,2942,79.09255669,89.34559631,66.49810028,NA,NA,0,0,2,0,0,14,0,16,0,,,,
HOTC,8,06 Jun 2021,122,1908,0,2,88.7,69.1,64.6,2266,79.48526753,88.06130219,72.24539948,NA,NA,0,0,1,0,0,15,0,16,0,,,,
HOTC,8,07 Jun 2021,123,1903,0,0,85.9,73.7,64.5,2526,78.21300699,84.9477005,71.76719666,NA,NA,0,0,0,0,0,38,0,38,0,,,,
HOTC,8,08 Jun 2021,124,1903,4,1,83.1,73.5,64.4,2494,77.43925905,84.59570313,70.86949921,NA,NA,0,0,0,0,0,42,0,42,0,,,,
HOTC,8,09 Jun 2021,125,1902,0,0,81.8,72.6,64.3,2886,78.7627154,87.43309784,72.59660339,NA,NA,0,0,0,0,0,37,0,37,0,,,,
HOTC,8,10 Jun 2021,126,1902,1,0,87.4,74.5,64.2,2759,81.40122895,90.73590088,72.24539948,NA,NA,0,0,3,0,0,28,0,31,0,,,,
HOTC,8,11 Jun 2021,127,1902,0,0,90.8,74,64.2,2267,84.35690938,94.45240021,72.50849915,NA,NA,0,0,2,0,0,37,0,39,0,,,,
HOTC,8,12 Jun 2021,128,1901,0,0,94.7,74.6,64.1,2589,86.70144369,97.6352005,75.23459625,NA,NA,0,0,1,0,0,29,0,30,0,,,,
HOTC,8,13 Jun 2021,129,1900,0,1,97.6,76.6,64,3159,85.23540616,94.52559662,76.66680145,NA,NA,0,0,1,0,0,20,0,21,0,,,,
HOTC,8,14 Jun 2021,130,1899,0,1,91.1,73.6,63.9,2365,81.52036222,95.93979645,66.38410187,NA,NA,0,0,1,0,0,28,0,29,0,,,,
HOTC,8,15 Jun 2021,131,1898,0,1,96,68.8,63.8,2470,79.41592364,92.0326004,64.49310303,NA,NA,0,0,1,0,0,26,0,27,0,,,,
HOTC,8,16 Jun 2021,132,1898,0,1,89.4,68.4,63.7,2772,78.94486222,88.50650024,67.11139679,NA,NA,0,0,4,0,0,23,0,27,0,,,,
HOTC,8,17 Jun 2021,133,1896,0,0,88.4,69.4,63.7,2744,80.20993199,93.29730225,66.88040161,NA,NA,0,0,2,0,0,24,0,26,0,,,,
HOTC,8,18 Jun 2021,134,1896,2,0,93,67.1,63.6,2361,87.6580902,99.6427002,78.45210266,NA,NA,0,0,2,0,0,11,0,13,0,,,,
HOTC,8,19 Jun 2021,135,1896,0,0,94.8,79.8,63.5,2774,84.41599517,94.23349762,73.03970337,NA,NA,0,0,2,0,0,7,0,9,0,,,,
HOTC,8,20 Jun 2021,136,1896,0,0,91.9,74.8,63.4,2995,85.38857244,93.01309967,78.14929962,NA,NA,0,0,2,0,0,5,0,7,0,,,,
HOTC,8,21 Jun 2021,137,1896,0,0,92.9,78.8,63.2,1965,79.32148562,90.73590088,71.72409821,NA,NA,0,0,3,0,0,16,0,19,0,,,,
HOTC,8,22 Jun 2021,138,1896,0,0,85.8,66.3,63.2,3717,72.11034366,83.15879822,59.84140015,NA,NA,0,0,0,0,0,21,0,21,0,,,,
HOTC,8,23 Jun 2021,139,1896,0,0,82.2,65.2,63.1,2869,75.29171742,86.50720215,62.27180099,NA,NA,0,0,2,0,0,14,0,16,0,,,,
HOTC,8,24 Jun 2021,140,1896,0,0,85.2,66.2,63.1,2478,78.08004563,86.56829834,68.64610291,NA,NA,0,0,0,0,0,11,0,11,0,,,,
HOTC,8,25 Jun 2021,141,1896,0,0,85.2,70.5,63,2723,82.01938623,88.89179993,75.47000122,NA,NA,0,0,0,0,0,12,0,12,0,,,,
HOTC,8,26 Jun 2021,142,1896,0,0,87.9,76.2,62.9,3440,85.60509017,91.55039978,80.52760315,NA,NA,0,0,0,0,0,7,0,7,0,,,,
HOTC,8,27 Jun 2021,143,1895,0,0,91,76.8,62.8,2805,83.29194288,91.96340179,74.72129822,NA,NA,0,0,0,0,0,15,0,15,0,,,,
HOTC,8,28 Jun 2021,144,1894,0,1,91,76.2,62.7,2567,83.40889247,91.6190033,74.81420135,NA,NA,0,0,0,0,0,11,0,11,0,,,,
HOTC,8,29 Jun 2021,145,1894,0,1,91,76.7,62.7,2725,84.26378559,94.16079712,75.8015976,NA,NA,0,0,1,0,0,10,0,11,0,,,,
HOTC,8,30 Jun 2021,146,1894,0,0,94,77.5,62.6,2750,82.62299006,91.6190033,74.81420135,NA,NA,0,0,0,0,0,14,0,14,0,,,,
HOTC,8,01 Jul 2021,147,1895,0,0,89.1,76.3,62.5,2606,78.9629739,88.25150299,72.50849915,NA,NA,0,0,1,0,0,13,0,14,0,,,,
HOTC,8,02 Jul 2021,148,1895,0,0,87,73.5,62.4,3033,74.98159909,84.83010101,63.81029892,NA,NA,0,0,1,0,0,10,0,11,0,,Moved 1 pig in,,
HOTC,8,03 Jul 2021,149,1895,0,0,84.4,66.7,62.3,2963,74.03790494,84.42070007,63.77470016,NA,NA,0,0,1,0,0,4,0,5,0,,,,
HOTC,8,04 Jul 2021,150,1893,0,0,83.7,66.6,62.2,2832,73.78344992,83.78520203,65.40910339,NA,NA,0,0,1,0,0,2,0,3,0,,,,
HOTC,8,05 Jul 2021,151,1893,1,1,88.8,67.6,62.1,2571,80.53233279,91.14129639,68.1678009,NA,NA,0,0,0,0,0,3,0,3,0,,,,
HOTC,8,06 Jul 2021,152,1893,0,0,91,70.5,62.1,2365,82.77332067,92.80110168,70.36499786,NA,NA,0,0,0,0,0,5,0,5,0,,,,
HOTC,8,07 Jul 2021,153,1641,0,0,92.6,72.7,62,3201,84.13889327,92.94229889,74.35199738,NA,NA,0,0,0,0,0,3,0,3,0,,,,
HOTC,8,08 Jul 2021,154,1641,0,0,92.8,76.1,61.9,2213,82.94882501,91.96340179,73.80400085,NA,NA,0,0,0,0,0,14,0,14,0,,Sold 252,,
HOTC,8,09 Jul 2021,155,1641,0,0,90,74.4,61.8,2295,78.3933008,88.12460327,67.2276001,NA,NA,0,0,0,0,0,7,0,7,0,,,,
HOTC,8,10 Jul 2021,156,1641,0,0,87.1,69.7,61.7,2756,77.85807179,87.55799866,67.97019958,NA,NA,0,0,0,0,0,5,0,5,0,,,,
HOTC,8,11 Jul 2021,157,1641,0,0,85.8,69.8,61.7,2667,76.72924427,85.12480164,69.86650085,NA,NA,0,0,0,0,0,7,0,7,0,,,,
HOTC,8,12 Jul 2021,158,1640,0,0,83.8,72.2,61.6,2202,78.4242468,86.44619751,72.86190033,NA,NA,0,0,0,0,0,8,0,8,0,,,,
HOTC,8,13 Jul 2021,159,1640,1,0,85.5,74.9,61.5,2100,77.76099224,85.84059906,71.16660309,NA,NA,0,0,0,0,0,9,0,9,0,,,,
HOTC,8,14 Jul 2021,160,1640,0,0,85.1,73.1,61.4,2360,79.2326927,89.67269897,67.77339935,NA,NA,0,0,0,0,0,5,0,5,0,,,,
HOTC,8,15 Jul 2021,161,1640,0,0,88.7,69.8,61.3,2359,83.31940435,92.10189819,74.86070251,NA,NA,0,0,0,0,0,4,0,4,0,,,,
HOTC,8,16 Jul 2021,162,1640,0,0,92.1,74.4,61.3,2599,77.92232788,87.74610138,71.63780212,NA,NA,0,0,0,0,0,4,0,4,0,,,,
HOTC,8,17 Jul 2021,163,1640,0,0,85,73.6,61.1,2744,76.92263543,86.3852005,68.32659912,NA,NA,0,0,0,0,0,3,0,3,0,,,,
HOTC,8,18 Jul 2021,164,1639,0,0,85.6,71.2,61.1,3127,77.9153303,86.9367981,69.7016983,NA,NA,0,0,0,0,0,3,0,3,0,,,,
HOTC,8,19 Jul 2021,165,1607,1,0,85.7,71.2,61,1960,77.9026865,86.99859619,68.64610291,NA,NA,0,0,0,0,0,5,0,5,0,,,,
HOTC,8,20 Jul 2021,166,1607,1,0,86.2,71,60.9,2248,77.94102422,86.69080353,68.12819672,NA,NA,0,0,0,0,0,0,0,0,0,,Sold 31,,
HOTC,8,21 Jul 2021,167,1131,0,0,86.6,70.5,60.8,2359,78.16014369,88.89179993,66.23259735,NA,NA,0,0,1,0,0,1,0,2,0,,,,
HOTC,8,22 Jul 2021,168,1131,1,0,88.3,68.7,60.7,2341,80.79038516,89.54149628,70.65840149,NA,NA,0,0,0,0,0,8,0,8,0,,Sold 475,,
HOTC,8,23 Jul 2021,169,1124,0,0,88.9,71.9,60.7,1544,81.32654137,89.87010193,71.08139801,NA,NA,0,0,0,0,0,0,0,0,0,,,,
HOTC,8,24 Jul 2021,170,1124,0,1,89.3,72.5,60.6,1429,83.02459212,93.94329834,72.77320099,NA,NA,0,0,0,0,0,3,0,3,0,,Sold 6,,
HOTC,8,25 Jul 2021,171,1123,0,0,93.9,74.2,60.5,2021,82.26480546,92.38030243,75.47000122,NA,NA,0,0,0,0,0,2,0,2,0,,,,
HOTC,8,26 Jul 2021,172,1123,0,1,88.8,76.9,60.4,2487,81.5544404,88.89179993,72.02739716,NA,NA,0,0,0,0,0,2,0,2,0,,,,
HOTC,8,27 Jul 2021,173,1099,0,0,88.8,74.1,60.3,553,79.32562191,90.00219727,66.65059662,NA,NA,0,0,0,0,0,0,0,0,0,,,,
HOTC,8,28 Jul 2021,174,1099,0,0,89.6,68.6,60.2,1709,80.70604048,91.41359711,68.88729858,NA,NA,0,0,0,0,0,6,0,6,0,,Sold 24,,
HOTC,8,29 Jul 2021,175,1099,0,0,91.3,70.4,60.2,1613,83.82580732,93.51159668,76.18399811,NA,NA,0,0,0,0,0,0,0,0,0,,,,
HOTC,8,30 Jul 2021,176,1099,0,0,93.5,77.7,60.1,1494,81.64217956,91.82530212,73.80400085,NA,NA,0,0,0,0,0,0,0,0,0,,,,
HOTC,8,31 Jul 2021,177,1099,0,0,86,72,60,1748,73.06267497,83.4992981,66.76540375,NA,NA,0,0,0,0,0,3,0,3,0,,,,
HOTC,8,01 Aug 2021,178,1099,0,0,78.2,68.4,60,1502,74.38221906,85.96109772,63.31439972,NA,NA,0,0,0,0,0,3,0,3,0,,,,
HOTC,8,02 Aug 2021,179,1095,0,0,85.3,65.3,60,1251,73.85752611,83.61340332,64.02469635,NA,NA,0,0,0,0,0,3,0,3,0,,,,
HOTC,8,03 Aug 2021,180,1095,0,0,82.3,65.7,60,1377,72.86560024,83.67060089,61.59130096,NA,NA,0,0,0,0,0,1,0,1,0,,Sold 4 hd,,
HOTC,8,04 Aug 2021,181,695,0,0,83.7,64.3,60,1726,73.68465322,84.36260223,61.62509918,NA,NA,0,0,0,0,0,0,0,0,0,,,,
HOTC,8,05 Aug 2021,182,676,2,0,83.6,64.3,60,1136,80.78786541,83.44239807,77.35220337,NA,NA,0,0,0,0,0,0,0,0,0,,Sold 398,,
HOTC,8,06 Aug 2021,183,674,0,0,83.9,63.6,60,675,76.65133312,82.31909943,71.25180054,NA,NA,0,0,0,0,0,7,0,7,0,,Sold 19,,
HOTC,8,07 Aug 2021,184,674,1,1,88,68.4,60,971,79.22327621,89.73829651,69.17050171,NA,NA,0,0,0,0,0,4,0,4,0,,,,
HOTC,8,08 Aug 2021,185,609,0,0,89.3,70.2,60,1072,80.7969536,89.34559631,71.98390198,NA,NA,0,0,0,0,0,7,0,7,0,,,,
HOTC,8,09 Aug 2021,186,609,0,1,89,72.4,60,607,80.20233149,91.75650024,71.38009644,NA,NA,0,0,0,0,0,4,0,4,0,,Sold 64,,
HOTC,8,10 Aug 2021,187,544,0,0,91.5,72,60,627,83.6352995,93.51159668,74.21440125,NA,NA,0,0,0,0,0,0,0,0,0,,,,
HOTC,8,11 Aug 2021,188,544,0,1,93.2,75.3,60,759,83.10150458,93.1548996,74.90730286,NA,NA,0,0,0,0,0,1,0,1,0,,Sold 64,,
HOTC,8,12 Aug 2021,189,416,0,0,92.9,78,60,444,85.7673741,93.79889679,76.7154007,NA,NA,0,0,0,0,0,0,0,0,0,,,,
HOTC,8,13 Aug 2021,190,416,0,0,93.4,72.6,60,536,78.67347221,88.44270325,70.57440186,NA,NA,0,0,0,0,0,1,0,1,0,,Sold 128,,
HOTC,8,14 Aug 2021,191,416,0,0,88.1,71.3,60,549,78.30202303,86.81359863,69.29250336,NA,NA,0,0,0,0,0,0,0,0,0,,,,
HOTC,8,15 Aug 2021,192,380,0,0,82.7,67.4,60,349,73.92019343,83.44239807,63.56159973,NA,NA,0,0,0,0,0,0,0,0,0,,,,
HOTC,8,16 Aug 2021,193,380,0,0,83.2,64.7,60,381,75.42599259,84.01519775,67.07289886,NA,NA,0,0,0,0,0,0,0,0,0,,Sold 36,,
HOTC,8,17 Aug 2021,194,380,0,0,83.7,67.9,60,534,76.15367491,86.32440186,65.18740082,NA,NA,0,0,0,0,0,0,0,0,0,,,,
HOTC,8,18 Aug 2021,195,104,0,0,86,66.1,60,415,76.97925892,87.43309784,65.70659637,NA,NA,0,0,0,0,0,0,0,0,0,,,,
HOTC,8,19 Aug 2021,196,104,0,0,86.9,66.9,60,310,76.2605337,86.14230347,65.93119812,NA,NA,0,0,0,0,0,0,0,0,0,,Sold 276,,
HOTC,8,20 Aug 2021,197,104,0,0,86.1,66.2,60,15,78.76230036,89.4108963,68.24710083,NA,NA,0,0,0,0,0,0,0,0,0,,,,
HOTC,8,21 Aug 2021,198,104,0,0,89.4,68.6,60,225,77.76939218,88.06130219,72.11440277,NA,NA,0,0,0,0,0,0,0,0,0,,,,
HOTC,8,22 Aug 2021,199,104,0,0,83.9,72.5,60,200,77.80799668,88.44270325,71.42289734,NA,NA,0,0,0,0,0,0,0,0,0,,,,
HOTC,8,23 Aug 2021,200,69,0,0,88.1,72.2,60,209,79.80314997,91.209198,68.76660156,NA,NA,0,0,0,0,0,0,0,0,0,,,,
HOTC,8,24 Aug 2021,201,69,0,0,91.1,69.4,60,190,79.70120535,92.3105011,69.90779877,NA,NA,0,0,0,0,0,0,0,0,0,,Sold 35,,
HOTC,8,25 Aug 2021,202,69,0,0,92,70.8,60,69,83.93090341,93.1548996,75.56439972,NA,NA,0,0,0,0,0,0,0,0,0,,,,
HOTC,8,26 Aug 2021,203,69,0,0,92.9,75.9,60,82,83.82685199,92.24089813,74.7677002,NA,NA,0,0,0,0,0,0,0,0,0,,Sold 72,,
HOTC,8,27 Aug 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
HOTC,8,28 Aug 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
HOTC,8,29 Aug 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
HOTC,8,30 Aug 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
HOTC,8,31 Aug 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
HOTC,8,01 Sep 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
HOTC,8,02 Sep 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
HOTC,8,03 Sep 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
HOTC,8,04 Sep 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
HOTC,8,05 Sep 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
HOTC,8,06 Sep 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
HOTC,8,07 Sep 2021,1,294,0,0,NA,NA,NA,NA,78.63162054,86.26370239,68.7263031,NA,NA,0,0,0,0,0,0,0,0,0,,Started filling,,
HOTC,8,08 Sep 2021,2,1252,0,0,86.5,72.1,81,34,80.75559608,86.14230347,74.2602005,NA,NA,0,0,14,0,0,0,0,14,0,,,,
HOTC,8,09 Sep 2021,3,1545,0,1,85.6,78,81,69,80.44364863,86.87519836,73.21820068,NA,NA,0,4,20,0,0,0,0,24,0,,,,
HOTC,8,10 Sep 2021,4,1587,0,0,85.6,77.6,81,413,80.60340823,87.24629974,72.86190033,NA,NA,0,11,16,0,0,0,0,27,0,,,,
HOTC,8,11 Sep 2021,5,1587,0,0,85.8,77.4,81,241,81.60492511,87.68319702,74.86070251,NA,NA,0,5,9,0,0,0,0,14,0,,,,
HOTC,8,12 Sep 2021,6,1587,0,0,87,78.9,81,277,82.17112317,87.93499756,74.86070251,NA,NA,0,3,12,0,0,0,0,15,0,,,,
HOTC,8,13 Sep 2021,7,2661,0,0,87.5,79.2,81,267,82.78040659,89.80419922,74.44400024,NA,NA,0,5,37,0,0,0,0,42,0,,,,
HOTC,8,14 Sep 2021,8,3617,0,1,89.6,78.6,81,636,85.12830413,91.6190033,78.70610046,NA,NA,0,8,52,0,0,0,0,60,0,,,,
HOTC,8,15 Sep 2021,9,3616,0,1,91.4,80.6,81,613,83.49632705,88.69879913,79.84190369,NA,NA,0,5,65,0,0,0,0,70,0,,,,
HOTC,8,16 Sep 2021,10,3614,1,1,85.9,78.9,81,708,82.32811321,87.74610138,78.45210266,NA,NA,0,3,29,0,0,0,0,32,0,,,,
HOTC,8,17 Sep 2021,11,3857,0,0,86.5,78.5,81,1070,82.84799765,87.74610138,79.167099,NA,NA,0,8,22,0,0,0,0,30,0,,,,
HOTC,8,18 Sep 2021,12,3855,0,2,87.9,79.4,81,838,83.10888479,86.08180237,80.15699768,NA,NA,0,2,2,0,0,0,0,4,0,,,,
