Order,GlobalID,Site,Site_NumericDate,Room,OldRoom,Site_Room,Turn,Site_Room_Turn,CalendarDate,NumericDate,Variable,Value
3229,G1TC_1_44596,G1TC,G1TC_44596,1,1,G1TC_1,3,G1TC_1_3,2022-02-04,44596,AvgTempSetPointDeviationVC,1.6000000000000014
3229,G1TC_1_44596,G1TC,G1TC_44596,1,1,G1TC_1,3,G1TC_1_3,2022-02-04,44596,HiTempSetPointDeviationVC,-2.700000000000003
3230,G1TC_1_44597,G1TC,G1TC_44597,1,1,G1TC_1,3,G1TC_1_3,2022-02-05,44597,WaterDispRMS,100
3230,G1TC_1_44597,G1TC,G1TC_44597,1,1,G1TC_1,3,G1TC_1_3,2022-02-05,44597,WaterDispHdRMS,0.03929273084479371
3230,G1TC_1_44597,G1TC,G1TC_44597,1,1,G1TC_1,3,G1TC_1_3,2022-02-05,44597,SetPointVC,55
3230,G1TC_1_44597,G1TC,G1TC_44597,1,1,G1TC_1,3,G1TC_1_3,2022-02-05,44597,LowTempSetPointDeviationVC,4.600000000000001
3230,G1TC_1_44597,G1TC,G1TC_44597,1,1,G1TC_1,3,G1TC_1_3,2022-02-05,44597,AvgTempSetPointDeviationVC,1
3230,G1TC_1_44597,G1TC,G1TC_44597,1,1,G1TC_1,3,G1TC_1_3,2022-02-05,44597,HiTempSetPointDeviationVC,-3
3231,G1TC_1_44598,G1TC,G1TC_44598,1,1,G1TC_1,3,G1TC_1_3,2022-02-06,44598,WaterDispRMS,190
3231,G1TC_1_44598,G1TC,G1TC_44598,1,1,G1TC_1,3,G1TC_1_3,2022-02-06,44598,WaterDispHdRMS,0.07471490365709792
3231,G1TC_1_44598,G1TC,G1TC_44598,1,1,G1TC_1,3,G1TC_1_3,2022-02-06,44598,SetPointVC,55
3231,G1TC_1_44598,G1TC,G1TC_44598,1,1,G1TC_1,3,G1TC_1_3,2022-02-06,44598,LowTempSetPointDeviationVC,2
3231,G1TC_1_44598,G1TC,G1TC_44598,1,1,G1TC_1,3,G1TC_1_3,2022-02-06,44598,AvgTempSetPointDeviationVC,1.1000000000000014
3231,G1TC_1_44598,G1TC,G1TC_44598,1,1,G1TC_1,3,G1TC_1_3,2022-02-06,44598,HiTempSetPointDeviationVC,-2.299999999999997
3232,G1TC_1_44599,G1TC,G1TC_44599,1,1,G1TC_1,3,G1TC_1_3,2022-02-07,44599,WaterDispRMS,100
3232,G1TC_1_44599,G1TC,G1TC_44599,1,1,G1TC_1,3,G1TC_1_3,2022-02-07,44599,WaterDispHdRMS,0.03933910306845004
3240,G1TC_1_44607,G1TC,G1TC_44607,1,1,G1TC_1,3,G1TC_1_3,2022-02-15,44607,SetPointVC,52.2
3240,G1TC_1_44607,G1TC,G1TC_44607,1,1,G1TC_1,3,G1TC_1_3,2022-02-15,44607,LowTempSetPointDeviationVC,7.200000000000003
3240,G1TC_1_44607,G1TC,G1TC_44607,1,1,G1TC_1,3,G1TC_1_3,2022-02-15,44607,AvgTempSetPointDeviationVC,-1.7999999999999972
3240,G1TC_1_44607,G1TC,G1TC_44607,1,1,G1TC_1,3,G1TC_1_3,2022-02-15,44607,HiTempSetPointDeviationVC,-9.599999999999994
3241,G1TC_1_44608,G1TC,G1TC_44608,1,1,G1TC_1,3,G1TC_1_3,2022-02-16,44608,SetPointVC,45
3241,G1TC_1_44608,G1TC,G1TC_44608,1,1,G1TC_1,3,G1TC_1_3,2022-02-16,44608,LowTempVC,44.6
3241,G1TC_1_44608,G1TC,G1TC_44608,1,1,G1TC_1,3,G1TC_1_3,2022-02-16,44608,AvgTempVC,47.7
3241,G1TC_1_44608,G1TC,G1TC_44608,1,1,G1TC_1,3,G1TC_1_3,2022-02-16,44608,TempRangeVC,5.600000000000001
3241,G1TC_1_44608,G1TC,G1TC_44608,1,1,G1TC_1,3,G1TC_1_3,2022-02-16,44608,LowTempSetPointDeviationVC,0.3999999999999986
3241,G1TC_1_44608,G1TC,G1TC_44608,1,1,G1TC_1,3,G1TC_1_3,2022-02-16,44608,AvgTempSetPointDeviationVC,-2.700000000000003
3241,G1TC_1_44608,G1TC,G1TC_44608,1,1,G1TC_1,3,G1TC_1_3,2022-02-16,44608,HiTempSetPointDeviationVC,-5.200000000000003
3242,G1TC_1_44609,G1TC,G1TC_44609,1,1,G1TC_1,3,G1TC_1_3,2022-02-17,44609,SetPointVC,45
3242,G1TC_1_44609,G1TC,G1TC_44609,1,1,G1TC_1,3,G1TC_1_3,2022-02-17,44609,LowTempVC,44.5
3242,G1TC_1_44609,G1TC,G1TC_44609,1,1,G1TC_1,3,G1TC_1_3,2022-02-17,44609,AvgTempVC,45.7
3242,G1TC_1_44609,G1TC,G1TC_44609,1,1,G1TC_1,3,G1TC_1_3,2022-02-17,44609,TempRangeVC,2.3999999999999986
3242,G1TC_1_44609,G1TC,G1TC_44609,1,1,G1TC_1,3,G1TC_1_3,2022-02-17,44609,LowTempSetPointDeviationVC,0.5
3242,G1TC_1_44609,G1TC,G1TC_44609,1,1,G1TC_1,3,G1TC_1_3,2022-02-17,44609,AvgTempSetPointDeviationVC,-0.7000000000000028
3242,G1TC_1_44609,G1TC,G1TC_44609,1,1,G1TC_1,3,G1TC_1_3,2022-02-17,44609,HiTempSetPointDeviationVC,-1.8999999999999986
3243,G1TC_1_44610,G1TC,G1TC_44610,1,1,G1TC_1,3,G1TC_1_3,2022-02-18,44610,SetPointVC,45
3243,G1TC_1_44610,G1TC,G1TC_44610,1,1,G1TC_1,3,G1TC_1_3,2022-02-18,44610,LowTempVC,44
3243,G1TC_1_44610,G1TC,G1TC_44610,1,1,G1TC_1,3,G1TC_1_3,2022-02-18,44610,AvgTempVC,44.5
3243,G1TC_1_44610,G1TC,G1TC_44610,1,1,G1TC_1,3,G1TC_1_3,2022-02-18,44610,TempRangeVC,1.5
3243,G1TC_1_44610,G1TC,G1TC_44610,1,1,G1TC_1,3,G1TC_1_3,2022-02-18,44610,LowTempSetPointDeviationVC,1
3243,G1TC_1_44610,G1TC,G1TC_44610,1,1,G1TC_1,3,G1TC_1_3,2022-02-18,44610,AvgTempSetPointDeviationVC,0.5
3243,G1TC_1_44610,G1TC,G1TC_44610,1,1,G1TC_1,3,G1TC_1_3,2022-02-18,44610,HiTempSetPointDeviationVC,-0.5
3244,G1TC_1_44611,G1TC,G1TC_44611,1,1,G1TC_1,3,G1TC_1_3,2022-02-19,44611,SetPointVC,45
3244,G1TC_1_44611,G1TC,G1TC_44611,1,1,G1TC_1,3,G1TC_1_3,2022-02-19,44611,LowTempVC,43.4
3244,G1TC_1_44611,G1TC,G1TC_44611,1,1,G1TC_1,3,G1TC_1_3,2022-02-19,44611,AvgTempVC,43.9
3244,G1TC_1_44611,G1TC,G1TC_44611,1,1,G1TC_1,3,G1TC_1_3,2022-02-19,44611,TempRangeVC,2.3999999999999986
3244,G1TC_1_44611,G1TC,G1TC_44611,1,1,G1TC_1,3,G1TC_1_3,2022-02-19,44611,LowTempSetPointDeviationVC,1.6000000000000014
3244,G1TC_1_44611,G1TC,G1TC_44611,1,1,G1TC_1,3,G1TC_1_3,2022-02-19,44611,AvgTempSetPointDeviationVC,1.1000000000000014
3244,G1TC_1_44611,G1TC,G1TC_44611,1,1,G1TC_1,3,G1TC_1_3,2022-02-19,44611,HiTempSetPointDeviationVC,-0.7999999999999972
3245,G1TC_1_44612,G1TC,G1TC_44612,1,1,G1TC_1,3,G1TC_1_3,2022-02-20,44612,SetPointVC,45
3245,G1TC_1_44612,G1TC,G1TC_44612,1,1,G1TC_1,3,G1TC_1_3,2022-02-20,44612,LowTempVC,43.4
3245,G1TC_1_44612,G1TC,G1TC_44612,1,1,G1TC_1,3,G1TC_1_3,2022-02-20,44612,AvgTempVC,44.1
3245,G1TC_1_44612,G1TC,G1TC_44612,1,1,G1TC_1,3,G1TC_1_3,2022-02-20,44612,TempRangeVC,2.6000000000000014
3245,G1TC_1_44612,G1TC,G1TC_44612,1,1,G1TC_1,3,G1TC_1_3,2022-02-20,44612,LowTempSetPointDeviationVC,1.6000000000000014
3245,G1TC_1_44612,G1TC,G1TC_44612,1,1,G1TC_1,3,G1TC_1_3,2022-02-20,44612,AvgTempSetPointDeviationVC,0.8999999999999986
3245,G1TC_1_44612,G1TC,G1TC_44612,1,1,G1TC_1,3,G1TC_1_3,2022-02-20,44612,HiTempSetPointDeviationVC,-1
3246,G1TC_1_44613,G1TC,G1TC_44613,1,1,G1TC_1,3,G1TC_1_3,2022-02-21,44613,SetPointVC,45
3246,G1TC_1_44613,G1TC,G1TC_44613,1,1,G1TC_1,3,G1TC_1_3,2022-02-21,44613,LowTempVC,43.9
3246,G1TC_1_44613,G1TC,G1TC_44613,1,1,G1TC_1,3,G1TC_1_3,2022-02-21,44613,AvgTempVC,45.5
3246,G1TC_1_44613,G1TC,G1TC_44613,1,1,G1TC_1,3,G1TC_1_3,2022-02-21,44613,TempRangeVC,3
3246,G1TC_1_44613,G1TC,G1TC_44613,1,1,G1TC_1,3,G1TC_1_3,2022-02-21,44613,LowTempSetPointDeviationVC,1.1000000000000014
3246,G1TC_1_44613,G1TC,G1TC_44613,1,1,G1TC_1,3,G1TC_1_3,2022-02-21,44613,AvgTempSetPointDeviationVC,-0.5
3246,G1TC_1_44613,G1TC,G1TC_44613,1,1,G1TC_1,3,G1TC_1_3,2022-02-21,44613,HiTempSetPointDeviationVC,-1.8999999999999986
3247,G1TC_1_44614,G1TC,G1TC_44614,1,1,G1TC_1,3,G1TC_1_3,2022-02-22,44614,SetPointVC,45
3247,G1TC_1_44614,G1TC,G1TC_44614,1,1,G1TC_1,3,G1TC_1_3,2022-02-22,44614,LowTempVC,44.5
3247,G1TC_1_44614,G1TC,G1TC_44614,1,1,G1TC_1,3,G1TC_1_3,2022-02-22,44614,AvgTempVC,45.5
3247,G1TC_1_44614,G1TC,G1TC_44614,1,1,G1TC_1,3,G1TC_1_3,2022-02-22,44614,TempRangeVC,2.3999999999999986
3247,G1TC_1_44614,G1TC,G1TC_44614,1,1,G1TC_1,3,G1TC_1_3,2022-02-22,44614,LowTempSetPointDeviationVC,0.5
3247,G1TC_1_44614,G1TC,G1TC_44614,1,1,G1TC_1,3,G1TC_1_3,2022-02-22,44614,AvgTempSetPointDeviationVC,-0.5
3247,G1TC_1_44614,G1TC,G1TC_44614,1,1,G1TC_1,3,G1TC_1_3,2022-02-22,44614,HiTempSetPointDeviationVC,-1.8999999999999986
3248,G1TC_1_44615,G1TC,G1TC_44615,1,1,G1TC_1,3,G1TC_1_3,2022-02-23,44615,SetPointVC,45
3248,G1TC_1_44615,G1TC,G1TC_44615,1,1,G1TC_1,3,G1TC_1_3,2022-02-23,44615,LowTempVC,44.2
3248,G1TC_1_44615,G1TC,G1TC_44615,1,1,G1TC_1,3,G1TC_1_3,2022-02-23,44615,AvgTempVC,44.7
3248,G1TC_1_44615,G1TC,G1TC_44615,1,1,G1TC_1,3,G1TC_1_3,2022-02-23,44615,TempRangeVC,1.1999999999999957
3248,G1TC_1_44615,G1TC,G1TC_44615,1,1,G1TC_1,3,G1TC_1_3,2022-02-23,44615,LowTempSetPointDeviationVC,0.7999999999999972
3248,G1TC_1_44615,G1TC,G1TC_44615,1,1,G1TC_1,3,G1TC_1_3,2022-02-23,44615,AvgTempSetPointDeviationVC,0.29999999999999716
3248,G1TC_1_44615,G1TC,G1TC_44615,1,1,G1TC_1,3,G1TC_1_3,2022-02-23,44615,HiTempSetPointDeviationVC,-0.3999999999999986
3249,G1TC_1_44616,G1TC,G1TC_44616,1,1,G1TC_1,3,G1TC_1_3,2022-02-24,44616,SetPointVC,45
3249,G1TC_1_44616,G1TC,G1TC_44616,1,1,G1TC_1,3,G1TC_1_3,2022-02-24,44616,LowTempVC,44
3249,G1TC_1_44616,G1TC,G1TC_44616,1,1,G1TC_1,3,G1TC_1_3,2022-02-24,44616,AvgTempVC,45.5
3249,G1TC_1_44616,G1TC,G1TC_44616,1,1,G1TC_1,3,G1TC_1_3,2022-02-24,44616,TempRangeVC,2.200000000000003
3249,G1TC_1_44616,G1TC,G1TC_44616,1,1,G1TC_1,3,G1TC_1_3,2022-02-24,44616,LowTempSetPointDeviationVC,1
3249,G1TC_1_44616,G1TC,G1TC_44616,1,1,G1TC_1,3,G1TC_1_3,2022-02-24,44616,AvgTempSetPointDeviationVC,-0.5
3249,G1TC_1_44616,G1TC,G1TC_44616,1,1,G1TC_1,3,G1TC_1_3,2022-02-24,44616,HiTempSetPointDeviationVC,-1.2000000000000028
3250,G1TC_1_44617,G1TC,G1TC_44617,1,1,G1TC_1,3,G1TC_1_3,2022-02-25,44617,LowTempVC,44.4
3250,G1TC_1_44617,G1TC,G1TC_44617,1,1,G1TC_1,3,G1TC_1_3,2022-02-25,44617,AvgTempVC,69.5
3250,G1TC_1_44617,G1TC,G1TC_44617,1,1,G1TC_1,3,G1TC_1_3,2022-02-25,44617,TempRangeVC,41.1
3250,G1TC_1_44617,G1TC,G1TC_44617,1,1,G1TC_1,3,G1TC_1_3,2022-02-25,44617,LowTempSetPointDeviationVC,27.199999999999996
3250,G1TC_1_44617,G1TC,G1TC_44617,1,1,G1TC_1,3,G1TC_1_3,2022-02-25,44617,AvgTempSetPointDeviationVC,2.0999999999999943
3432,G1TC_2_44318,G1TC,G1TC_44318,2,2,G1TC_2,1,G1TC_2_1,2021-05-02,44318,WaterDispVC,6759
3432,G1TC_2_44318,G1TC,G1TC_44318,2,2,G1TC_2,1,G1TC_2_1,2021-05-02,44318,WaterDispHdVC,3.6673901247965275
3433,G1TC_2_44319,G1TC,G1TC_44319,2,2,G1TC_2,1,G1TC_2_1,2021-05-03,44319,WaterDispRMS,7950
3433,G1TC_2_44319,G1TC,G1TC_44319,2,2,G1TC_2,1,G1TC_2_1,2021-05-03,44319,WaterDispHdRMS,4.313619099294629
3433,G1TC_2_44319,G1TC,G1TC_44319,2,2,G1TC_2,1,G1TC_2_1,2021-05-03,44319,WaterDispVC,6386
3433,G1TC_2_44319,G1TC,G1TC_44319,2,2,G1TC_2,1,G1TC_2_1,2021-05-03,44319,WaterDispHdVC,3.465002712967987
3451,G1TC_2_44337,G1TC,G1TC_44337,2,2,G1TC_2,1,G1TC_2_1,2021-05-21,44337,WaterDispRMS,7050
3451,G1TC_2_44337,G1TC,G1TC_44337,2,2,G1TC_2,1,G1TC_2_1,2021-05-21,44337,WaterDispHdRMS,3.8524590163934427
3630,G1TC_2_44542,G1TC,G1TC_44542,2,2,G1TC_2,2,G1TC_2_2,2021-12-12,44542,WaterDispRMS,8350
3630,G1TC_2_44542,G1TC,G1TC_44542,2,2,G1TC_2,2,G1TC_2_2,2021-12-12,44542,WaterDispHdRMS,4.646633277685031
3656,G1TC_2_44568,G1TC,G1TC_44568,2,2,G1TC_2,2,G1TC_2_2,2022-01-07,44568,WaterDispRMS,160
3656,G1TC_2_44568,G1TC,G1TC_44568,2,2,G1TC_2,2,G1TC_2_2,2022-01-07,44568,WaterDispHdRMS,0.08943543879262157
3660,G1TC_2_44597,G1TC,G1TC_44597,2,2,G1TC_2,3,G1TC_2_3,2022-02-05,44597,WaterDispVC,93
3660,G1TC_2_44597,G1TC,G1TC_44597,2,2,G1TC_2,3,G1TC_2_3,2022-02-05,44597,WaterDispHdVC,0.093
3661,G1TC_2_44598,G1TC,G1TC_44598,2,2,G1TC_2,3,G1TC_2_3,2022-02-06,44598,WaterDispVC,84
3661,G1TC_2_44598,G1TC,G1TC_44598,2,2,G1TC_2,3,G1TC_2_3,2022-02-06,44598,WaterDispHdVC,0.084
3662,G1TC_2_44599,G1TC,G1TC_44599,2,2,G1TC_2,3,G1TC_2_3,2022-02-07,44599,WaterDispRMS,70
3662,G1TC_2_44599,G1TC,G1TC_44599,2,2,G1TC_2,3,G1TC_2_3,2022-02-07,44599,WaterDispHdRMS,0.07
3662,G1TC_2_44599,G1TC,G1TC_44599,2,2,G1TC_2,3,G1TC_2_3,2022-02-07,44599,WaterDispVC,54
3662,G1TC_2_44599,G1TC,G1TC_44599,2,2,G1TC_2,3,G1TC_2_3,2022-02-07,44599,WaterDispHdVC,0.054
3663,G1TC_2_44600,G1TC,G1TC_44600,2,2,G1TC_2,3,G1TC_2_3,2022-02-08,44600,WaterDispRMS,50
3663,G1TC_2_44600,G1TC,G1TC_44600,2,2,G1TC_2,3,G1TC_2_3,2022-02-08,44600,WaterDispHdRMS,0.05
3663,G1TC_2_44600,G1TC,G1TC_44600,2,2,G1TC_2,3,G1TC_2_3,2022-02-08,44600,WaterDispVC,54
3663,G1TC_2_44600,G1TC,G1TC_44600,2,2,G1TC_2,3,G1TC_2_3,2022-02-08,44600,WaterDispHdVC,0.054
3664,G1TC_2_44601,G1TC,G1TC_44601,2,2,G1TC_2,3,G1TC_2_3,2022-02-09,44601,WaterDispRMS,50
3664,G1TC_2_44601,G1TC,G1TC_44601,2,2,G1TC_2,3,G1TC_2_3,2022-02-09,44601,WaterDispHdRMS,0.05
3664,G1TC_2_44601,G1TC,G1TC_44601,2,2,G1TC_2,3,G1TC_2_3,2022-02-09,44601,WaterDispVC,63
3664,G1TC_2_44601,G1TC,G1TC_44601,2,2,G1TC_2,3,G1TC_2_3,2022-02-09,44601,WaterDispHdVC,0.063
3665,G1TC_2_44602,G1TC,G1TC_44602,2,2,G1TC_2,3,G1TC_2_3,2022-02-10,44602,WaterDispRMS,70
3665,G1TC_2_44602,G1TC,G1TC_44602,2,2,G1TC_2,3,G1TC_2_3,2022-02-10,44602,WaterDispHdRMS,0.07007007007007007
3665,G1TC_2_44602,G1TC,G1TC_44602,2,2,G1TC_2,3,G1TC_2_3,2022-02-10,44602,WaterDispVC,97
3665,G1TC_2_44602,G1TC,G1TC_44602,2,2,G1TC_2,3,G1TC_2_3,2022-02-10,44602,WaterDispHdVC,0.0970970970970971
3666,G1TC_2_44603,G1TC,G1TC_44603,2,2,G1TC_2,3,G1TC_2_3,2022-02-11,44603,WaterDispVC,204
3666,G1TC_2_44603,G1TC,G1TC_44603,2,2,G1TC_2,3,G1TC_2_3,2022-02-11,44603,WaterDispHdVC,0.09042553191489362
3667,G1TC_2_44604,G1TC,G1TC_44604,2,2,G1TC_2,3,G1TC_2_3,2022-02-12,44604,WaterDispRMS,210
3667,G1TC_2_44604,G1TC,G1TC_44604,2,2,G1TC_2,3,G1TC_2_3,2022-02-12,44604,WaterDispHdRMS,0.09316770186335403
3667,G1TC_2_44604,G1TC,G1TC_44604,2,2,G1TC_2,3,G1TC_2_3,2022-02-12,44604,WaterDispVC,211
3667,G1TC_2_44604,G1TC,G1TC_44604,2,2,G1TC_2,3,G1TC_2_3,2022-02-12,44604,WaterDispHdVC,0.09361135758651287
3669,G1TC_2_44606,G1TC,G1TC_44606,2,2,G1TC_2,3,G1TC_2_3,2022-02-14,44606,WaterDispRMS,200
3669,G1TC_2_44606,G1TC,G1TC_44606,2,2,G1TC_2,3,G1TC_2_3,2022-02-14,44606,WaterDispHdRMS,0.08888888888888889
3710,G1TC_2_44647,G1TC,G1TC_44647,2,2,G1TC_2,3,G1TC_2_3,2022-03-27,44647,AvgTempVC,70.4
3710,G1TC_2_44647,G1TC,G1TC_44647,2,2,G1TC_2,3,G1TC_2_3,2022-03-27,44647,AvgTempSetPointDeviationVC,-0.4000000000000057
3714,G1TC_2_44651,G1TC,G1TC_44651,2,2,G1TC_2,3,G1TC_2_3,2022-03-31,44651,AvgTempVC,71
3714,G1TC_2_44651,G1TC,G1TC_44651,2,2,G1TC_2,3,G1TC_2_3,2022-03-31,44651,AvgTempSetPointDeviationVC,-1.2999999999999972
3715,G1TC_2_44652,G1TC,G1TC_44652,2,2,G1TC_2,3,G1TC_2_3,2022-04-01,44652,LowTempVC,73.1
3715,G1TC_2_44652,G1TC,G1TC_44652,2,2,G1TC_2,3,G1TC_2_3,2022-04-01,44652,AvgTempVC,71
3715,G1TC_2_44652,G1TC,G1TC_44652,2,2,G1TC_2,3,G1TC_2_3,2022-04-01,44652,HiTempVC,72.2
3715,G1TC_2_44652,G1TC,G1TC_44652,2,2,G1TC_2,3,G1TC_2_3,2022-04-01,44652,TempRangeVC,-0.8999999999999915
3715,G1TC_2_44652,G1TC,G1TC_44652,2,2,G1TC_2,3,G1TC_2_3,2022-04-01,44652,LowTempSetPointDeviationVC,-3.5
3715,G1TC_2_44652,G1TC,G1TC_44652,2,2,G1TC_2,3,G1TC_2_3,2022-04-01,44652,AvgTempSetPointDeviationVC,-1.4000000000000057
3715,G1TC_2_44652,G1TC,G1TC_44652,2,2,G1TC_2,3,G1TC_2_3,2022-04-01,44652,HiTempSetPointDeviationVC,-2.6000000000000085
3716,G1TC_2_44653,G1TC,G1TC_44653,2,2,G1TC_2,3,G1TC_2_3,2022-04-02,44653,LowTempVC,72.4
3716,G1TC_2_44653,G1TC,G1TC_44653,2,2,G1TC_2,3,G1TC_2_3,2022-04-02,44653,AvgTempVC,71.1
3716,G1TC_2_44653,G1TC,G1TC_44653,2,2,G1TC_2,3,G1TC_2_3,2022-04-02,44653,HiTempVC,72.2
3716,G1TC_2_44653,G1TC,G1TC_44653,2,2,G1TC_2,3,G1TC_2_3,2022-04-02,44653,TempRangeVC,-0.20000000000000284
3716,G1TC_2_44653,G1TC,G1TC_44653,2,2,G1TC_2,3,G1TC_2_3,2022-04-02,44653,LowTempSetPointDeviationVC,-2.9000000000000057
3716,G1TC_2_44653,G1TC,G1TC_44653,2,2,G1TC_2,3,G1TC_2_3,2022-04-02,44653,AvgTempSetPointDeviationVC,-1.5999999999999943
3716,G1TC_2_44653,G1TC,G1TC_44653,2,2,G1TC_2,3,G1TC_2_3,2022-04-02,44653,HiTempSetPointDeviationVC,-2.700000000000003
3717,G1TC_2_44654,G1TC,G1TC_44654,2,2,G1TC_2,3,G1TC_2_3,2022-04-03,44654,AvgTempVC,72
3717,G1TC_2_44654,G1TC,G1TC_44654,2,2,G1TC_2,3,G1TC_2_3,2022-04-03,44654,AvgTempSetPointDeviationVC,-2.5999999999999943
3718,G1TC_2_44655,G1TC,G1TC_44655,2,2,G1TC_2,3,G1TC_2_3,2022-04-04,44655,LowTempVC,73.8
3718,G1TC_2_44655,G1TC,G1TC_44655,2,2,G1TC_2,3,G1TC_2_3,2022-04-04,44655,AvgTempVC,71.6
3718,G1TC_2_44655,G1TC,G1TC_44655,2,2,G1TC_2,3,G1TC_2_3,2022-04-04,44655,HiTempVC,73.4
3718,G1TC_2_44655,G1TC,G1TC_44655,2,2,G1TC_2,3,G1TC_2_3,2022-04-04,44655,TempRangeVC,-0.3999999999999915
3718,G1TC_2_44655,G1TC,G1TC_44655,2,2,G1TC_2,3,G1TC_2_3,2022-04-04,44655,LowTempSetPointDeviationVC,-4.3999999999999915
3718,G1TC_2_44655,G1TC,G1TC_44655,2,2,G1TC_2,3,G1TC_2_3,2022-04-04,44655,AvgTempSetPointDeviationVC,-2.1999999999999886
3718,G1TC_2_44655,G1TC,G1TC_44655,2,2,G1TC_2,3,G1TC_2_3,2022-04-04,44655,HiTempSetPointDeviationVC,-4
3719,G1TC_2_44656,G1TC,G1TC_44656,2,2,G1TC_2,3,G1TC_2_3,2022-04-05,44656,AvgTempVC,71.8
3719,G1TC_2_44656,G1TC,G1TC_44656,2,2,G1TC_2,3,G1TC_2_3,2022-04-05,44656,AvgTempSetPointDeviationVC,-2.5
3720,G1TC_2_44657,G1TC,G1TC_44657,2,2,G1TC_2,3,G1TC_2_3,2022-04-06,44657,LowTempVC,74.1
3720,G1TC_2_44657,G1TC,G1TC_44657,2,2,G1TC_2,3,G1TC_2_3,2022-04-06,44657,AvgTempVC,71.7
3720,G1TC_2_44657,G1TC,G1TC_44657,2,2,G1TC_2,3,G1TC_2_3,2022-04-06,44657,HiTempVC,73.3
3720,G1TC_2_44657,G1TC,G1TC_44657,2,2,G1TC_2,3,G1TC_2_3,2022-04-06,44657,TempRangeVC,-0.7999999999999972
3720,G1TC_2_44657,G1TC,G1TC_44657,2,2,G1TC_2,3,G1TC_2_3,2022-04-06,44657,LowTempSetPointDeviationVC,-4.8999999999999915
3720,G1TC_2_44657,G1TC,G1TC_44657,2,2,G1TC_2,3,G1TC_2_3,2022-04-06,44657,AvgTempSetPointDeviationVC,-2.5
3720,G1TC_2_44657,G1TC,G1TC_44657,2,2,G1TC_2,3,G1TC_2_3,2022-04-06,44657,HiTempSetPointDeviationVC,-4.099999999999994
3721,G1TC_2_44658,G1TC,G1TC_44658,2,2,G1TC_2,3,G1TC_2_3,2022-04-07,44658,LowTempVC,73.6
3721,G1TC_2_44658,G1TC,G1TC_44658,2,2,G1TC_2,3,G1TC_2_3,2022-04-07,44658,AvgTempVC,70.9
3721,G1TC_2_44658,G1TC,G1TC_44658,2,2,G1TC_2,3,G1TC_2_3,2022-04-07,44658,HiTempVC,72
3721,G1TC_2_44658,G1TC,G1TC_44658,2,2,G1TC_2,3,G1TC_2_3,2022-04-07,44658,TempRangeVC,-1.5999999999999943
3721,G1TC_2_44658,G1TC,G1TC_44658,2,2,G1TC_2,3,G1TC_2_3,2022-04-07,44658,LowTempSetPointDeviationVC,-4.5
3721,G1TC_2_44658,G1TC,G1TC_44658,2,2,G1TC_2,3,G1TC_2_3,2022-04-07,44658,AvgTempSetPointDeviationVC,-1.8000000000000114
3721,G1TC_2_44658,G1TC,G1TC_44658,2,2,G1TC_2,3,G1TC_2_3,2022-04-07,44658,HiTempSetPointDeviationVC,-2.9000000000000057
3722,G1TC_2_44659,G1TC,G1TC_44659,2,2,G1TC_2,3,G1TC_2_3,2022-04-08,44659,LowTempVC,76
3722,G1TC_2_44659,G1TC,G1TC_44659,2,2,G1TC_2,3,G1TC_2_3,2022-04-08,44659,AvgTempVC,70.9
3722,G1TC_2_44659,G1TC,G1TC_44659,2,2,G1TC_2,3,G1TC_2_3,2022-04-08,44659,HiTempVC,71.9
3722,G1TC_2_44659,G1TC,G1TC_44659,2,2,G1TC_2,3,G1TC_2_3,2022-04-08,44659,TempRangeVC,-4.099999999999994
3722,G1TC_2_44659,G1TC,G1TC_44659,2,2,G1TC_2,3,G1TC_2_3,2022-04-08,44659,LowTempSetPointDeviationVC,-7
3722,G1TC_2_44659,G1TC,G1TC_44659,2,2,G1TC_2,3,G1TC_2_3,2022-04-08,44659,AvgTempSetPointDeviationVC,-1.9000000000000057
3722,G1TC_2_44659,G1TC,G1TC_44659,2,2,G1TC_2,3,G1TC_2_3,2022-04-08,44659,HiTempSetPointDeviationVC,-2.9000000000000057
3723,G1TC_2_44660,G1TC,G1TC_44660,2,2,G1TC_2,3,G1TC_2_3,2022-04-09,44660,AvgTempVC,71.1
3723,G1TC_2_44660,G1TC,G1TC_44660,2,2,G1TC_2,3,G1TC_2_3,2022-04-09,44660,AvgTempSetPointDeviationVC,-2.1999999999999886
3728,G1TC_2_44665,G1TC,G1TC_44665,2,2,G1TC_2,3,G1TC_2_3,2022-04-14,44665,LowTempVC,77.7
3728,G1TC_2_44665,G1TC,G1TC_44665,2,2,G1TC_2,3,G1TC_2_3,2022-04-14,44665,AvgTempVC,70.8
3728,G1TC_2_44665,G1TC,G1TC_44665,2,2,G1TC_2,3,G1TC_2_3,2022-04-14,44665,HiTempVC,72.8
3728,G1TC_2_44665,G1TC,G1TC_44665,2,2,G1TC_2,3,G1TC_2_3,2022-04-14,44665,TempRangeVC,-4.900000000000006
3728,G1TC_2_44665,G1TC,G1TC_44665,2,2,G1TC_2,3,G1TC_2_3,2022-04-14,44665,LowTempSetPointDeviationVC,-9.200000000000003
3728,G1TC_2_44665,G1TC,G1TC_44665,2,2,G1TC_2,3,G1TC_2_3,2022-04-14,44665,AvgTempSetPointDeviationVC,-2.299999999999997
