Order,GlobalID,Site,Site_NumericDate,Room,OldRoom,Site_Room,Turn,Site_Room_Turn,CalendarDate,NumericDate,Variable,Value
2748,TPLJ_1_44408,TPLJ,TPLJ_44408,1,1,TPLJ_1,1,TPLJ_1_1,2021-07-31,44408,TempRangeRMS,17
2748,TPLJ_1_44408,TPLJ,TPLJ_44408,1,1,TPLJ_1,1,TPLJ_1_1,2021-07-31,44408,LowTempSetPointDeviationRMS,-10
2748,TPLJ_1_44408,TPLJ,TPLJ_44408,1,1,TPLJ_1,1,TPLJ_1_1,2021-07-31,44408,HiTempSetPointDeviationRMS,-27
2748,TPLJ_1_44408,TPLJ,TPLJ_44408,1,1,TPLJ_1,1,TPLJ_1_1,2021-07-31,44408,LowTempVC,66.38410187
2748,TPLJ_1_44408,TPLJ,TPLJ_44408,1,1,TPLJ_1,1,TPLJ_1_1,2021-07-31,44408,AvgTempVC,73.31502958
2748,TPLJ_1_44408,TPLJ,TPLJ_44408,1,1,TPLJ_1,1,TPLJ_1_1,2021-07-31,44408,HiTempVC,80.42140198
2748,TPLJ_1_44408,TPLJ,TPLJ_44408,1,1,TPLJ_1,1,TPLJ_1_1,2021-07-31,44408,TempRangeVC,14.037300110000004
2751,TPLJ_1_44412,TPLJ,TPLJ_44412,1,1,TPLJ_1,2,TPLJ_1_2,2021-08-04,44412,WaterDispVC,13
2751,TPLJ_1_44412,TPLJ,TPLJ_44412,1,1,TPLJ_1,2,TPLJ_1_2,2021-08-04,44412,WaterDispHdVC,0.0429042904290429
2753,TPLJ_1_44414,TPLJ,TPLJ_44414,1,1,TPLJ_1,2,TPLJ_1_2,2021-08-06,44414,WaterDispVC,76
2753,TPLJ_1_44414,TPLJ,TPLJ_44414,1,1,TPLJ_1,2,TPLJ_1_2,2021-08-06,44414,WaterDispHdVC,0.036839554047503636
2754,TPLJ_1_44415,TPLJ,TPLJ_44415,1,1,TPLJ_1,2,TPLJ_1_2,2021-08-07,44415,WaterDispVC,78
2754,TPLJ_1_44415,TPLJ,TPLJ_44415,1,1,TPLJ_1,2,TPLJ_1_2,2021-08-07,44415,WaterDispHdVC,0.03780901599612215
2755,TPLJ_1_44416,TPLJ,TPLJ_44416,1,1,TPLJ_1,2,TPLJ_1_2,2021-08-08,44416,WaterDispVC,62
2755,TPLJ_1_44416,TPLJ,TPLJ_44416,1,1,TPLJ_1,2,TPLJ_1_2,2021-08-08,44416,WaterDispHdVC,0.022827687776141383
2869,TPLJ_2_44330,TPLJ,TPLJ_44330,2,2,TPLJ_2,1,TPLJ_2_1,2021-05-14,44330,LowTempRMS,72.3
2869,TPLJ_2_44330,TPLJ,TPLJ_44330,2,2,TPLJ_2,1,TPLJ_2_1,2021-05-14,44330,HiTempRMS,71.6
2869,TPLJ_2_44330,TPLJ,TPLJ_44330,2,2,TPLJ_2,1,TPLJ_2_1,2021-05-14,44330,TempRangeRMS,-0.7000000000000028
2869,TPLJ_2_44330,TPLJ,TPLJ_44330,2,2,TPLJ_2,1,TPLJ_2_1,2021-05-14,44330,LowTempSetPointDeviationRMS,-11.299999999999997
2869,TPLJ_2_44330,TPLJ,TPLJ_44330,2,2,TPLJ_2,1,TPLJ_2_1,2021-05-14,44330,HiTempSetPointDeviationRMS,-10.599999999999994
2945,TPLJ_2_44406,TPLJ,TPLJ_44406,2,2,TPLJ_2,1,TPLJ_2_1,2021-07-29,44406,WaterDispRMS,654.69
2945,TPLJ_2_44406,TPLJ,TPLJ_44406,2,2,TPLJ_2,1,TPLJ_2_1,2021-07-29,44406,WaterDispHdRMS,4.17
2959,TPLJ_2_44420,TPLJ,TPLJ_44420,2,2,TPLJ_2,2,TPLJ_2_2,2021-08-12,44420,WaterDispVC,152
2959,TPLJ_2_44420,TPLJ,TPLJ_44420,2,2,TPLJ_2,2,TPLJ_2_2,2021-08-12,44420,WaterDispHdVC,0.05100671140939597
