,Airspace id,Fullname,Date (America/Chicago),Temperature shock - color,Temperature (°C) - data,ReHS - color,ReHS - data
392,353,"Barn 1, Room 1",2022-01-15,green,18.78,green,96.0
393,353,"Barn 1, Room 1",2022-01-16,green,17.01,green,96.0
394,353,"Barn 1, Room 1",2022-01-17,green,18.18,green,97.0
395,353,"Barn 1, Room 1",2022-01-18,yellow,20.58,green,96.0
396,353,"Barn 1, Room 1",2022-01-19,blue,22.98,blue,
536,353,"Barn 1, Room 1",2022-01-20,blue,,blue,
397,353,"Barn 1, Room 1",2022-01-21,blue,16.53,blue,
537,353,"Barn 1, Room 1",2022-01-22,blue,,blue,
398,353,"Barn 1, Room 1",2022-01-23,green,10.76,blue,
399,353,"Barn 1, Room 1",2022-01-24,blue,8.01,blue,
400,353,"Barn 1, Room 1",2022-01-25,blue,7.72,blue,
401,353,"Barn 1, Room 1",2022-01-26,blue,8.08,blue,
402,353,"Barn 1, Room 1",2022-01-27,blue,8.1,blue,
403,353,"Barn 1, Room 1",2022-01-28,blue,8.32,blue,
404,353,"Barn 1, Room 1",2022-01-29,yellow,8.21,blue,
405,353,"Barn 1, Room 1",2022-01-30,yellow,8.36,blue,
406,353,"Barn 1, Room 1",2022-01-31,yellow,19.62,blue,
538,353,"Barn 1, Room 1",2022-02-01,yellow,,blue,
407,353,"Barn 1, Room 1",2022-02-02,yellow,29.52,blue,
408,353,"Barn 1, Room 1",2022-02-03,yellow,29.65,blue,
409,353,"Barn 1, Room 1",2022-02-04,yellow,29.51,blue,
539,353,"Barn 1, Room 1",2022-02-05,yellow,,blue,
540,353,"Barn 1, Room 1",2022-02-06,yellow,,blue,
541,353,"Barn 1, Room 1",2022-02-07,yellow,,blue,
542,353,"Barn 1, Room 1",2022-02-08,yellow,,blue,
543,353,"Barn 1, Room 1",2022-02-09,yellow,,blue,
544,353,"Barn 1, Room 1",2022-02-10,yellow,,blue,
410,353,"Barn 1, Room 1",2022-02-11,yellow,29.5,blue,
411,353,"Barn 1, Room 1",2022-02-12,yellow,29.84,blue,
412,353,"Barn 1, Room 1",2022-02-13,yellow,30.38,blue,
413,353,"Barn 1, Room 1",2022-02-14,yellow,29.61,blue,
414,353,"Barn 1, Room 1",2022-02-15,red,28.6,blue,
415,353,"Barn 1, Room 1",2022-02-16,yellow,28.2,green,90.0
545,353,"Barn 1, Room 1",2022-02-17,blue,,blue,
546,353,"Barn 1, Room 1",2022-02-18,blue,,blue,
547,353,"Barn 1, Room 1",2022-02-19,blue,,blue,
548,353,"Barn 1, Room 1",2022-02-20,blue,,blue,
416,353,"Barn 1, Room 1",2022-02-21,yellow,26.61,blue,
417,353,"Barn 1, Room 1",2022-02-22,red,26.35,green,76.0
418,353,"Barn 1, Room 1",2022-02-23,yellow,26.32,green,89.0
419,353,"Barn 1, Room 1",2022-02-24,yellow,25.98,green,82.0
420,353,"Barn 1, Room 1",2022-02-25,green,25.21,green,86.0
421,353,"Barn 1, Room 1",2022-02-26,yellow,25.3,green,90.0
422,353,"Barn 1, Room 1",2022-02-27,green,25.78,green,87.0
423,353,"Barn 1, Room 1",2022-02-28,yellow,25.61,green,82.0
424,353,"Barn 1, Room 1",2022-03-01,yellow,25.12,green,86.0
425,353,"Barn 1, Room 1",2022-03-02,green,24.86,green,78.0
426,353,"Barn 1, Room 1",2022-03-03,red,24.3,green,76.0
427,353,"Barn 1, Room 1",2022-03-04,yellow,24.37,green,82.0
428,353,"Barn 1, Room 1",2022-03-05,green,25.27,green,86.0
429,353,"Barn 1, Room 1",2022-03-06,yellow,24.09,green,81.0
430,353,"Barn 1, Room 1",2022-03-07,yellow,24.24,green,90.0
431,353,"Barn 1, Room 1",2022-03-08,yellow,24.5,green,90.0
432,353,"Barn 1, Room 1",2022-03-09,yellow,24.39,green,86.0
433,353,"Barn 1, Room 1",2022-03-10,yellow,24.37,green,89.0
434,353,"Barn 1, Room 1",2022-03-11,yellow,24.21,green,89.0
435,353,"Barn 1, Room 1",2022-03-12,yellow,23.93,green,90.0
436,353,"Barn 1, Room 1",2022-03-13,green,24.44,green,76.0
437,353,"Barn 1, Room 1",2022-03-14,green,24.64,green,66.0
438,353,"Barn 1, Room 1",2022-03-15,yellow,24.71,yellow,58.0
439,353,"Barn 1, Room 1",2022-03-16,yellow,24.88,yellow,52.0
440,353,"Barn 1, Room 1",2022-03-17,green,24.41,green,71.0
441,353,"Barn 1, Room 1",2022-03-18,green,23.56,green,76.0
442,353,"Barn 1, Room 1",2022-03-19,green,22.8,green,76.0
443,353,"Barn 1, Room 1",2022-03-20,yellow,23.1,green,86.0
444,353,"Barn 1, Room 1",2022-03-21,green,23.25,green,79.0
445,353,"Barn 1, Room 1",2022-03-22,blue,22.56,blue,60.0
446,353,"Barn 1, Room 1",2022-03-23,green,22.47,green,71.0
447,353,"Barn 1, Room 1",2022-03-24,green,22.29,green,61.0
448,353,"Barn 1, Room 1",2022-03-25,green,21.97,green,72.0
449,353,"Barn 1, Room 1",2022-03-26,yellow,21.66,green,63.0
450,353,"Barn 1, Room 1",2022-03-27,yellow,21.78,green,69.0
451,353,"Barn 1, Room 1",2022-03-28,green,21.8,green,75.0
452,353,"Barn 1, Room 1",2022-03-29,green,21.59,green,71.0
453,353,"Barn 1, Room 1",2022-03-30,green,22.11,green,73.0
454,353,"Barn 1, Room 1",2022-03-31,yellow,22.01,green,75.0
455,353,"Barn 1, Room 1",2022-04-01,yellow,21.75,green,78.0
456,353,"Barn 1, Room 1",2022-04-02,yellow,21.87,green,81.0
457,353,"Barn 1, Room 1",2022-04-03,green,22.28,green,81.0
458,353,"Barn 1, Room 1",2022-04-04,green,21.98,green,75.0
459,353,"Barn 1, Room 1",2022-04-05,green,22.13,green,74.0
460,353,"Barn 1, Room 1",2022-04-06,green,21.92,green,77.0
461,353,"Barn 1, Room 1",2022-04-07,yellow,21.64,green,78.0
462,353,"Barn 1, Room 1",2022-04-08,yellow,21.92,green,78.0
463,353,"Barn 1, Room 1",2022-04-09,yellow,21.75,green,77.0
464,353,"Barn 1, Room 1",2022-04-10,green,22.86,green,82.0
465,353,"Barn 1, Room 1",2022-04-11,yellow,22.33,green,76.0
466,353,"Barn 1, Room 1",2022-04-12,green,22.55,green,87.0
467,353,"Barn 1, Room 1",2022-04-13,yellow,22.22,green,77.0
468,353,"Barn 1, Room 1",2022-04-14,yellow,21.81,green,81.0
469,353,"Barn 1, Room 1",2022-04-15,green,21.64,green,81.0
470,353,"Barn 1, Room 1",2022-04-16,yellow,21.07,green,79.0
471,353,"Barn 1, Room 1",2022-04-17,green,20.76,green,63.0
472,353,"Barn 1, Room 1",2022-04-18,yellow,20.74,green,78.0
473,353,"Barn 1, Room 1",2022-04-19,green,21.79,green,76.0
474,353,"Barn 1, Room 1",2022-04-20,green,22.01,green,82.0
475,353,"Barn 1, Room 1",2022-04-21,yellow,22.25,green,84.0
476,353,"Barn 1, Room 1",2022-04-22,yellow,24.6,green,83.0
477,353,"Barn 1, Room 1",2022-04-23,green,25.05,green,83.0
478,353,"Barn 1, Room 1",2022-04-24,green,22.86,green,81.0
479,353,"Barn 1, Room 1",2022-04-25,yellow,21.6,green,81.0
480,353,"Barn 1, Room 1",2022-04-26,yellow,21.07,green,82.0
481,353,"Barn 1, Room 1",2022-04-27,yellow,21.95,green,86.0
482,353,"Barn 1, Room 1",2022-04-28,yellow,21.77,green,79.0
483,353,"Barn 1, Room 1",2022-04-29,green,21.88,green,78.0
484,353,"Barn 1, Room 1",2022-04-30,yellow,22.92,green,78.0
485,353,"Barn 1, Room 1",2022-05-01,yellow,21.47,green,85.0
486,353,"Barn 1, Room 1",2022-05-02,yellow,21.61,yellow,43.0
487,353,"Barn 1, Room 1",2022-05-03,yellow,21.69,green,85.0
488,353,"Barn 1, Room 1",2022-05-04,yellow,21.29,green,85.0
489,353,"Barn 1, Room 1",2022-05-05,yellow,21.29,green,86.0
490,353,"Barn 1, Room 1",2022-05-06,yellow,21.22,green,85.0
491,353,"Barn 1, Room 1",2022-05-07,yellow,21.39,green,86.0
492,353,"Barn 1, Room 1",2022-05-08,green,22.11,green,86.0
493,353,"Barn 1, Room 1",2022-05-09,yellow,25.31,green,85.0
494,353,"Barn 1, Room 1",2022-05-10,yellow,27.16,green,88.0
495,353,"Barn 1, Room 1",2022-05-11,yellow,29.05,green,91.0
496,353,"Barn 1, Room 1",2022-05-12,yellow,29.34,green,86.0
497,353,"Barn 1, Room 1",2022-05-13,red,26.99,green,86.0
498,353,"Barn 1, Room 1",2022-05-14,red,25.93,green,85.0
499,353,"Barn 1, Room 1",2022-05-15,yellow,22.98,green,84.0
500,353,"Barn 1, Room 1",2022-05-16,red,23.51,green,80.0
501,353,"Barn 1, Room 1",2022-05-17,red,24.84,green,86.0
502,353,"Barn 1, Room 1",2022-05-18,red,22.89,green,79.0
503,353,"Barn 1, Room 1",2022-05-19,yellow,24.79,green,83.0
504,353,"Barn 1, Room 1",2022-05-20,red,25.82,green,86.0
505,353,"Barn 1, Room 1",2022-05-21,green,20.76,green,81.0
506,353,"Barn 1, Room 1",2022-05-22,red,19.92,green,82.0
507,353,"Barn 1, Room 1",2022-05-23,green,20.97,green,82.0
508,353,"Barn 1, Room 1",2022-05-24,green,22.36,green,84.0
509,353,"Barn 1, Room 1",2022-05-25,yellow,23.36,green,86.0
