GlobalID,Temp_ReHS,ReHS,Color_ReHS,Site
CON2_2_44705,68.9,97.33333333333333,Green,CON2
CON2_2_44706,68.30000000000001,97,Green,CON2
CON2_2_44707,67.4,97.33333333333333,Green,CON2
CON2_2_44708,70.1,96.66666666666667,Green,CON2
CON2_2_44709,76.4,98.33333333333333,Green,CON2
CON2_2_44710,77.9,96.66666666666667,Green,CON2
CON2_2_44711,79.7,97.33333333333333,Green,CON2
CON2_2_44712,71.9,96.66666666666667,Green,CON2
CON2_2_44713,69.2,95.33333333333333,Green,CON2
CON2_2_44714,71.6,96.33333333333333,Green,CON2
CON2_2_44715,72.19999999999999,97.33333333333333,Green,CON2
CON2_2_44716,69.5,96.66666666666667,Green,CON2
CON2_2_44717,71.3,97.66666666666667,Green,CON2
CON2_2_44718,70.4,97.66666666666667,Green,CON2
CON2_2_44719,71.3,97.66666666666667,Green,CON2
CON2_2_44720,72.19999999999999,97.33333333333333,Green,CON2
CON2_2_44721,71.3,98.33333333333333,Green,CON2
CON2_2_44722,69.80000000000001,98,Green,CON2
CON2_2_44723,66.5,NA,NA,CON2
CON2_2_44724,NA,NA,NA,CON2
CON2_2_44725,NA,NA,NA,CON2
CON2_2_44726,NA,NA,NA,CON2
CON2_2_44727,NA,NA,NA,CON2
CON2_2_44728,NA,NA,NA,CON2
CON2_2_44729,NA,NA,NA,CON2
CON2_2_44730,NA,NA,NA,CON2
CON2_2_44731,NA,NA,NA,CON2
CON2_2_44732,NA,NA,NA,CON2
CON2_2_44733,NA,NA,NA,CON2
CON2_2_44734,NA,NA,NA,CON2
CON2_2_44735,NA,NA,NA,CON2
CON2_2_44736,NA,NA,NA,CON2
CON2_2_44737,NA,NA,NA,CON2
CON2_2_44738,NA,NA,NA,CON2
CON2_2_44739,NA,NA,NA,CON2
CON2_2_44740,NA,NA,NA,CON2
CON2_2_44741,NA,NA,NA,CON2
CON2_2_44742,NA,NA,NA,CON2
CON2_2_44743,84.2,NA,NA,CON2
CON2_2_44744,82.7,94.66666666666667,Green,CON2
CON2_2_44745,83.6,95.66666666666667,Green,CON2
CON2_2_44746,85.1,96,Green,CON2
CON2_2_44747,85.69999999999999,96,Green,CON2
CON2_2_44748,81.5,93.66666666666667,Green,CON2
CON2_2_44749,82.4,94.33333333333333,Green,CON2
CON2_2_44750,83,93,Green,CON2
CON2_2_44751,83,92,Green,CON2
CON2_2_44752,83,92.66666666666667,Green,CON2
CON2_2_44753,82.7,95.33333333333333,Green,CON2
CON2_2_44754,82.1,95.33333333333333,Green,CON2
CON2_2_44755,83,94.66666666666667,Green,CON2
CON2_2_44756,83.9,95.66666666666667,Green,CON2
CON2_2_44757,85.1,94.33333333333333,Green,CON2
CON2_2_44758,82.4,93.33333333333333,Green,CON2
CON2_2_44759,83.6,94,Green,CON2
CON2_2_44760,83.6,92.66666666666667,Green,CON2
G1TC_1_44186,NA,NA,NA,G1TC
G1TC_1_44187,NA,NA,NA,G1TC
G1TC_1_44188,NA,NA,NA,G1TC
G1TC_1_44189,NA,NA,NA,G1TC
G1TC_1_44190,NA,NA,NA,G1TC
G1TC_1_44191,NA,NA,NA,G1TC
G1TC_1_44192,NA,NA,NA,G1TC
G1TC_1_44193,NA,NA,NA,G1TC
G1TC_1_44194,NA,NA,NA,G1TC
G1TC_1_44195,NA,NA,NA,G1TC
G1TC_1_44196,NA,NA,NA,G1TC
G1TC_1_44197,NA,NA,NA,G1TC
G1TC_1_44198,NA,NA,NA,G1TC
G1TC_1_44199,NA,NA,NA,G1TC
G1TC_1_44200,62.96,NA,NA,G1TC
G1TC_1_44201,62.78,98.4,Green,G1TC
G1TC_1_44202,62.42,97.8,Green,G1TC
G1TC_1_44203,62.96,98.4,Green,G1TC
G1TC_1_44204,62.78,98.2,Green,G1TC
G1TC_1_44205,62.96,96.4,Green,G1TC
G1TC_1_44206,62.96,96.4,Green,G1TC
G1TC_1_44207,72.86,98.4,Green,G1TC
G1TC_1_44208,81.32,98.6,Green,G1TC
G1TC_1_44209,62.24,97.6,Green,G1TC
G1TC_1_44210,62.06,98.6,Green,G1TC
G1TC_1_44211,62.78,97.2,Green,G1TC
G1TC_1_44212,62.24,97.2,Green,G1TC
G1TC_1_44213,65.30000000000001,98.6,Green,G1TC
G1TC_1_44214,87.08000000000001,97.6,Green,G1TC
G1TC_1_44215,87.25999999999999,97.6,Green,G1TC
G1TC_1_44216,87.44,96.6,Green,G1TC
G1TC_1_44217,84.56,96.4,Green,G1TC
G1TC_1_44218,85.1,95.4,Green,G1TC
G1TC_1_44219,85.64,97.8,Green,G1TC
G1TC_1_44220,84.38,97.2,Green,G1TC
G1TC_1_44221,83.30000000000001,96.6,Green,G1TC
G1TC_1_44222,84.38,94.2,Green,G1TC
G1TC_1_44223,84.74000000000001,96.6,Green,G1TC
G1TC_1_44224,84.2,98.4,Green,G1TC
G1TC_1_44225,82.75999999999999,97,Green,G1TC
G1TC_1_44226,84.2,98.2,Green,G1TC
G1TC_1_44227,87.08000000000001,97.2,Green,G1TC
G1TC_1_44228,82.75999999999999,95.8,Green,G1TC
G1TC_1_44229,79.7,95,Green,G1TC
G1TC_1_44230,79.7,93.6,Green,G1TC
G1TC_1_44231,78.44,93,Green,G1TC
G1TC_1_44232,78.62,94.6,Green,G1TC
G1TC_1_44233,77.9,95.2,Green,G1TC
G1TC_1_44234,77,92.2,Green,G1TC
G1TC_1_44235,77.18,94.4,Green,G1TC
G1TC_1_44236,76.64,90.2,Green,G1TC
G1TC_1_44237,75.56,88.4,Green,G1TC
G1TC_1_44238,74.48,94.2,Green,G1TC
G1TC_1_44239,75.38,94.8,Green,G1TC
G1TC_1_44240,75.38,92.6,Green,G1TC
G1TC_1_44241,74.66,94.4,Green,G1TC
G1TC_1_44242,74.84,94.8,Green,G1TC
G1TC_1_44243,73.75999999999999,95.6,Green,G1TC
G1TC_1_44244,73.22,95.4,Green,G1TC
G1TC_1_44245,72.5,96.4,Green,G1TC
G1TC_1_44246,72.68,96.4,Green,G1TC
G1TC_1_44247,73.58000000000001,95.8,Green,G1TC
G1TC_1_44248,72.86,95.6,Green,G1TC
G1TC_1_44249,72.32,93.8,Green,G1TC
G1TC_1_44250,73.03999999999999,92,Green,G1TC
G1TC_1_44251,72.5,92.4,Green,G1TC
G1TC_1_44252,73.4,95.8,Green,G1TC
G1TC_1_44253,72.86,93.6,Green,G1TC
G1TC_1_44254,72.32,90.2,Green,G1TC
G1TC_1_44255,71.6,90.6,Green,G1TC
G1TC_1_44256,71.42,92,Green,G1TC
G1TC_1_44257,70.7,89.8,Green,G1TC
G1TC_1_44258,71.96000000000001,88.2,Green,G1TC
G1TC_1_44259,70.34,92.6,Green,G1TC
G1TC_1_44260,70.34,90.8,Green,G1TC
G1TC_1_44261,70.34,92.2,Green,G1TC
G1TC_1_44262,70.7,93,Green,G1TC
G1TC_1_44263,72.32,94.4,Green,G1TC
G1TC_1_44264,73.22,93.2,Green,G1TC
G1TC_1_44265,73.03999999999999,91.4,Green,G1TC
G1TC_1_44266,71.42,90.4,Green,G1TC
G1TC_1_44267,71.78,92.6,Green,G1TC
G1TC_1_44268,71.78,94.6,Green,G1TC
G1TC_1_44269,70.88,93.8,Green,G1TC
G1TC_1_44270,69.80000000000001,94.2,Green,G1TC
G1TC_1_44271,71.78,96.2,Green,G1TC
G1TC_1_44272,71.24000000000001,95.6,Green,G1TC
G1TC_1_44273,71.06,96.2,Green,G1TC
G1TC_1_44274,71.06,95.6,Green,G1TC
G1TC_1_44275,71.6,95.8,Green,G1TC
G1TC_1_44276,73.22,96.2,Green,G1TC
G1TC_1_44277,72.5,96.4,Green,G1TC
G1TC_1_44278,71.96000000000001,96.2,Green,G1TC
G1TC_1_44279,71.42,94.6,Green,G1TC
G1TC_1_44280,70.7,95.6,Green,G1TC
G1TC_1_44281,71.06,94.4,Green,G1TC
G1TC_1_44282,71.42,95.4,Green,G1TC
G1TC_1_44283,69.98,95,Green,G1TC
G1TC_1_44284,72.14,95,Green,G1TC
G1TC_1_44285,71.78,96.2,Green,G1TC
G1TC_1_44286,70.88,94.8,Green,G1TC
G1TC_1_44287,70.88,96,Green,G1TC
G1TC_1_44288,71.78,96.6,Green,G1TC
G1TC_1_44289,73.22,97.2,Green,G1TC
G1TC_1_44290,73.4,97.8,Green,G1TC
G1TC_1_44291,74.48,97.4,Green,G1TC
G1TC_1_44292,75.56,95.6,Green,G1TC
G1TC_1_44293,74.84,97.4,Green,G1TC
G1TC_1_44294,71.96000000000001,97.6,Green,G1TC
G1TC_1_44295,73.4,97.8,Green,G1TC
G1TC_1_44296,72.5,96,Green,G1TC
G1TC_1_44297,69.62,89.4,Green,G1TC
G1TC_1_44298,71.42,88.4,Green,G1TC
G1TC_1_44299,71.42,86.2,Green,G1TC
G1TC_1_44300,70.7,73.4,Green,G1TC
G1TC_1_44301,71.24000000000001,79,Green,G1TC
G1TC_1_44302,71.96000000000001,85.2,Green,G1TC
G1TC_1_44303,72.32,79.2,Green,G1TC
G1TC_1_44304,71.78,88,Green,G1TC
G1TC_1_44305,71.42,94.6,Green,G1TC
G1TC_1_44306,69.25999999999999,98,Green,G1TC
G1TC_1_44307,71.42,97.8,Green,G1TC
G1TC_1_44308,72.32,97.8,Green,G1TC
G1TC_1_44309,71.6,96.8,Green,G1TC
G1TC_1_44310,72.5,98,Green,G1TC
G1TC_1_44311,71.78,98,Green,G1TC
G1TC_1_44312,74.84,97.6,Green,G1TC
G1TC_1_44313,77.53999999999999,98.2,Green,G1TC
G1TC_1_44314,74.30000000000001,98.2,Green,G1TC
G1TC_1_44315,73.75999999999999,96.2,Green,G1TC
G1TC_1_44316,72.5,97.8,Green,G1TC
G1TC_1_44317,76.1,97,Green,G1TC
G1TC_1_44318,75.56,97.4,Green,G1TC
G1TC_1_44319,73.94,96.4,Green,G1TC
G1TC_1_44320,73.03999999999999,97.4,Green,G1TC
G1TC_1_44321,71.78,96.6,Green,G1TC
G1TC_1_44322,72.86,98.6,Green,G1TC
G1TC_1_44323,71.42,97.8,Green,G1TC
G1TC_1_44324,NA,97.4,Green,G1TC
G1TC_1_44325,NA,97.2,Green,G1TC
G1TC_1_44326,72.14,98.4,Green,G1TC
G1TC_1_44327,71.6,98.4,Green,G1TC
G1TC_1_44328,70.7,97.6,Green,G1TC
G1TC_1_44329,71.24000000000001,98,Green,G1TC
G1TC_1_44330,72.5,97.6,Green,G1TC
G1TC_1_44331,73.75999999999999,98.4,Green,G1TC
G1TC_1_44332,73.75999999999999,98,Green,G1TC
G1TC_1_44333,73.4,97,Green,G1TC
G1TC_1_44334,73.58000000000001,96.2,Green,G1TC
G1TC_1_44335,74.66,97.6,Green,G1TC
G1TC_1_44336,77.72,97.4,Green,G1TC
G1TC_1_44337,77.36,98.4,Green,G1TC
G1TC_1_44338,76.28,98.2,Green,G1TC
G1TC_1_44339,78.62,98,Green,G1TC
G1TC_1_44340,79.7,97.2,Green,G1TC
G1TC_1_44341,77.53999999999999,97.6,Green,G1TC
G1TC_1_44342,77.36,98.2,Green,G1TC
G1TC_1_44343,73.4,98,Green,G1TC
G1TC_1_44344,72.86,98.2,Green,G1TC
G1TC_1_44345,70.88,97.8,Green,G1TC
G1TC_1_44346,71.06,98.2,Green,G1TC
G1TC_1_44347,71.78,97,Green,G1TC
G1TC_1_44348,72.68,98.8,Green,G1TC
G1TC_1_44349,73.22,98,Green,G1TC
G1TC_1_44350,76.46000000000001,98,Green,G1TC
G1TC_1_44351,78.62,97.6,Green,G1TC
G1TC_1_44352,79.88,96.8,Green,G1TC
G1TC_1_44353,79.16,96.8,Green,G1TC
G1TC_1_44354,78.08000000000001,96.8,Green,G1TC
G1TC_1_44355,78.08000000000001,96.4,Green,G1TC
G1TC_1_44356,78.25999999999999,97.2,Green,G1TC
G1TC_1_44357,81.14,96,Green,G1TC
G1TC_1_44358,83.30000000000001,95.4,Green,G1TC
G1TC_1_44359,84.56,95.4,Green,G1TC
G1TC_1_44360,79.88,94.4,Green,G1TC
G1TC_1_44361,78.80000000000001,96,Green,G1TC
G1TC_1_44362,76.46000000000001,96,Green,G1TC
G1TC_1_44363,76.775,96.5,Green,G1TC
G1TC_1_44364,81.95,97.25,Green,G1TC
G1TC_1_44365,85.325,95.5,Green,G1TC
G1TC_1_44366,76.775,97.25,Green,G1TC
G1TC_1_44367,79.7,97.75,Green,G1TC
G1TC_1_44368,76.4375,94.5,Green,G1TC
G1TC_1_44369,71.825,96.75,Green,G1TC
G1TC_1_44370,76.325,98.75,Green,G1TC
G1TC_1_44371,73.625,97.75,Green,G1TC
G1TC_1_44372,76.55000000000001,98.25,Green,G1TC
G1TC_1_44373,77.9,97.25,Green,G1TC
G1TC_1_44374,77.9,98,Green,G1TC
G1TC_1_44375,77.225,97.75,Green,G1TC
G1TC_1_44376,78.125,97.75,Green,G1TC
G1TC_1_44377,75.42500000000001,97.75,Green,G1TC
G1TC_1_44378,76.1,98.5,Green,G1TC
G1TC_1_44379,71.15,98.5,Green,G1TC
G1TC_1_44380,72.95,98.5,Green,G1TC
G1TC_1_44381,76.775,98,Green,G1TC
G1TC_1_44382,78.80000000000001,98.75,Green,G1TC
G1TC_1_44383,95.9,99,Green,G1TC
G1TC_1_44384,NA,98.5,Green,G1TC
G1TC_1_44385,73.17500000000001,98.75,Green,G1TC
G1TC_1_44386,69.35,99,Green,G1TC
G1TC_1_44387,69.575,98.75,Green,G1TC
G1TC_1_44388,70.7,98.25,Green,G1TC
G1TC_1_44389,70.25,98.25,Green,G1TC
G1TC_1_44390,72.05000000000001,98.25,Green,G1TC
G1TC_1_44391,76.325,98.25,Green,G1TC
G1TC_1_44392,75.2,99,Green,G1TC
G1TC_1_44393,72.725,98,Green,G1TC
G1TC_1_44394,73.625,98.25,Green,G1TC
G1TC_1_44395,75.2,98,Green,G1TC
G1TC_1_44396,76.775,99,Green,G1TC
G1TC_1_44397,79.475,99,Green,G1TC
G1TC_1_44398,80.375,97.75,Green,G1TC
G1TC_1_44399,81.95,98.75,Green,G1TC
G1TC_1_44400,82.85,98.25,Green,G1TC
G1TC_1_44401,84.42500000000001,98.75,Green,G1TC
G1TC_1_44402,83.30000000000001,98.75,Green,G1TC
G1TC_1_44403,82.17500000000001,99,Green,G1TC
G1TC_1_44404,81.275,98.75,Green,G1TC
G1TC_1_44405,81.95,97.75,Green,G1TC
G1TC_1_44406,82.625,98.75,Green,G1TC
G1TC_1_44407,80.15,96,Green,G1TC
G1TC_1_44408,79.7,92,Green,G1TC
G1TC_1_44409,80.825,89.5,Green,G1TC
G1TC_1_44410,80.15,94,Green,G1TC
G1TC_1_44411,80.825,91.75,Green,G1TC
G1TC_1_44412,82.17500000000001,95,Green,G1TC
G1TC_1_44413,81.725,94.25,Green,G1TC
G1TC_1_44414,81.05000000000001,96.5,Green,G1TC
G1TC_1_44415,83.975,96.75,Green,G1TC
G1TC_1_44416,83.525,94.75,Green,G1TC
G1TC_1_44417,82.85,95.5,Green,G1TC
G1TC_1_44418,86,96.75,Green,G1TC
G1TC_1_44419,84.2,96.25,Green,G1TC
G1TC_1_44420,79.92500000000001,94.5,Green,G1TC
G1TC_1_44421,79.25,93.25,Green,G1TC
G1TC_1_44422,77.9,91,Green,G1TC
G1TC_1_44423,76.325,94.75,Green,G1TC
G1TC_1_44424,76.775,94.5,Green,G1TC
G1TC_1_44425,79.25,92.5,Green,G1TC
G1TC_1_44426,81.275,93.5,Green,G1TC
G1TC_1_44427,81.275,93,Green,G1TC
G1TC_1_44428,81.5,95,Green,G1TC
G1TC_1_44429,80.6,93.5,Green,G1TC
G1TC_1_44430,80.6,94.25,Green,G1TC
G1TC_1_44431,80.375,96,Green,G1TC
G1TC_1_44432,83.30000000000001,95.25,Green,G1TC
G1TC_1_44433,82.625,96,Green,G1TC
G1TC_1_44434,80.825,96.25,Green,G1TC
G1TC_1_44435,82.17500000000001,96.75,Green,G1TC
G1TC_1_44436,82.625,98,Green,G1TC
G1TC_1_44437,81.95,97.5,Green,G1TC
G1TC_1_44438,79.25,98,Green,G1TC
G1TC_1_44439,78.08000000000001,97.75,Green,G1TC
G1TC_1_44440,77.53999999999999,94.6,Green,G1TC
G1TC_1_44441,75.92,89.8,Green,G1TC
G1TC_1_44442,75.92,91.8,Green,G1TC
G1TC_1_44443,77.18,92.2,Green,G1TC
G1TC_1_44444,77.18,92.2,Green,G1TC
G1TC_1_44445,78.80000000000001,92.8,Green,G1TC
G1TC_1_44446,80.06,90.2,Green,G1TC
G1TC_1_44447,76.46000000000001,87.6,Green,G1TC
G1TC_1_44448,76.28,85,Green,G1TC
G1TC_1_44449,77.72,81.6,Green,G1TC
G1TC_1_44450,80.06,78.2,Green,G1TC
G1TC_1_44451,80.6,74.4,Green,G1TC
G1TC_1_44452,80.24000000000001,78.8,Green,G1TC
G1TC_1_44453,80.42,82.8,Green,G1TC
G1TC_1_44454,76.82,86.8,Green,G1TC
G1TC_1_44455,77.36,90.6,Green,G1TC
G1TC_1_44456,78.80000000000001,90.6,Green,G1TC
G1TC_1_44457,79.88,92.6,Green,G1TC
G1TC_1_44458,79.88,95.6,Green,G1TC
G1TC_1_44459,80.42,96.6,Green,G1TC
G1TC_1_44460,74.84,94.8,Green,G1TC
G1TC_1_44461,73.75999999999999,95.6,Green,G1TC
G1TC_1_44462,74.12,90,Green,G1TC
G1TC_1_44463,75.56,91.4,Green,G1TC
G1TC_1_44464,74.84,94.8,Green,G1TC
G1TC_1_44465,76.64,96,Green,G1TC
G1TC_1_44466,80.24000000000001,93,Green,G1TC
G1TC_1_44467,78.44,94,Green,G1TC
G1TC_1_44468,78.80000000000001,94.8,Green,G1TC
G1TC_1_44469,78.62,94,Green,G1TC
G1TC_1_44470,77.36,93.2,Green,G1TC
G1TC_1_44471,76.64,94.4,Green,G1TC
G1TC_1_44472,75.56,95.8,Green,G1TC
G1TC_1_44473,74.84,97.2,Green,G1TC
G1TC_1_44474,74.30000000000001,96.2,Green,G1TC
G1TC_1_44475,74.30000000000001,96.6,Green,G1TC
G1TC_1_44476,74.66,96.6,Green,G1TC
G1TC_1_44477,75.38,97.4,Green,G1TC
G1TC_1_44478,77.72,97.6,Green,G1TC
G1TC_1_44479,77.9,95,Green,G1TC
G1TC_1_44480,74.30000000000001,93.6,Green,G1TC
G1TC_1_44481,73.75999999999999,93,Green,G1TC
G1TC_1_44482,74.84,94.6,Green,G1TC
G1TC_1_44483,73.94,95,Green,G1TC
G1TC_1_44484,73.22,95,Green,G1TC
G1TC_1_44485,73.22,97,Green,G1TC
G1TC_1_44486,73.22,95.2,Green,G1TC
G1TC_1_44487,74.12,97.6,Green,G1TC
G1TC_1_44488,73.4,97.4,Green,G1TC
G1TC_1_44489,74.30000000000001,97.6,Green,G1TC
G1TC_1_44490,72.14,97.6,Green,G1TC
G1TC_1_44491,71.42,97.6,Green,G1TC
G1TC_1_44492,71.6,98.2,Green,G1TC
G1TC_1_44493,72.14,98.6,Green,G1TC
G1TC_1_44494,71.06,98.8,Green,G1TC
G1TC_1_44495,71.6,98,Green,G1TC
G1TC_1_44496,70.7,97.6,Green,G1TC
G1TC_1_44497,70.34,98,Green,G1TC
G1TC_1_44498,69.80000000000001,96.8,Green,G1TC
G1TC_1_44499,69.62,97.4,Green,G1TC
G1TC_1_44500,69.08000000000001,98.2,Green,G1TC
G1TC_1_44501,68.18,98,Green,G1TC
G1TC_1_44502,67.82,96.4,Green,G1TC
G1TC_1_44503,67.28,97.4,Green,G1TC
G1TC_1_44504,67.64,98.8,Green,G1TC
G1TC_1_44505,68.18,98.2,Green,G1TC
G1TC_1_44506,68.9,98.4,Green,G1TC
G1TC_1_44507,69.98,97.8,Green,G1TC
G1TC_1_44508,69.80000000000001,97,Green,G1TC
G1TC_1_44509,69.25999999999999,95.2,Green,G1TC
G1TC_1_44510,69.44,98.2,Green,G1TC
G1TC_1_44511,68.9,97.6,Green,G1TC
G1TC_1_44512,67.64,98,Green,G1TC
G1TC_1_44513,67.64,96.6,Green,G1TC
G1TC_1_44514,68,99,Green,G1TC
G1TC_1_44515,67.46000000000001,97.8,Green,G1TC
G1TC_1_44516,69.08000000000001,97.8,Green,G1TC
G1TC_1_44517,69.08000000000001,96.6,Green,G1TC
G1TC_1_44518,67.28,98,Green,G1TC
G1TC_1_44519,67.1,98.4,Green,G1TC
G1TC_1_44520,69.62,98.2,Green,G1TC
G1TC_1_44521,69.25999999999999,97.4,Green,G1TC
G1TC_1_44522,67.28,97.8,Green,G1TC
G1TC_1_44523,67.64,96.8,Green,G1TC
G1TC_1_44524,69.62,96.6,Green,G1TC
G1TC_1_44525,67.82,97,Green,G1TC
G1TC_1_44526,66.92,97.8,Green,G1TC
G1TC_1_44527,67.64,96.8,Green,G1TC
G1TC_1_44528,66.74000000000001,96.8,Green,G1TC
G1TC_1_44529,67.46000000000001,99,Green,G1TC
G1TC_1_44530,68.9,98.4,Green,G1TC
G1TC_1_44531,68.9,97.2,Green,G1TC
G1TC_1_44532,69.08000000000001,98.2,Green,G1TC
G1TC_1_44533,69.08000000000001,96,Green,G1TC
G1TC_1_44534,68.72,96.6,Green,G1TC
G1TC_1_44535,69.62,97.4,Green,G1TC
G1TC_1_44536,66.92,90,Green,G1TC
G1TC_1_44537,65.66,80.4,Green,G1TC
G1TC_1_44538,66.56,69.6,Green,G1TC
G1TC_1_44539,68.36,76.4,Green,G1TC
G1TC_1_44540,69.25999999999999,76.4,Green,G1TC
G1TC_1_44541,67.64,82.8,Green,G1TC
G1TC_1_44542,67.46000000000001,92.6,Green,G1TC
G1TC_1_44543,67.82,96.6,Green,G1TC
G1TC_1_44544,69.08000000000001,98.6,Green,G1TC
G1TC_1_44545,71.24000000000001,97,Green,G1TC
G1TC_1_44546,67.64,98,Green,G1TC
G1TC_1_44547,65.30000000000001,98.4,Green,G1TC
G1TC_1_44548,65.48,98.6,Green,G1TC
G1TC_1_44549,65.12,98,Green,G1TC
G1TC_1_44550,65.39,97.8,Green,G1TC
G1TC_1_44551,65.66,98,Green,G1TC
G1TC_1_44552,65.30000000000001,98.8,Green,G1TC
G1TC_1_44553,66.92,97.8,Green,G1TC
G1TC_1_44554,68.53999999999999,98.6,Green,G1TC
G1TC_1_44555,67.64,98,Green,G1TC
G1TC_1_44556,67.28,98.6,Green,G1TC
G1TC_1_44557,67.46000000000001,97.4,Green,G1TC
G1TC_1_44558,65.66,97,Green,G1TC
G1TC_1_44559,66.02,98.6,Green,G1TC
G1TC_1_44560,66.38,97.6,Green,G1TC
G1TC_1_44561,66.56,98.4,Green,G1TC
G1TC_1_44562,64.22,97.6,Green,G1TC
G1TC_1_44563,64.94,97.8,Green,G1TC
G1TC_1_44564,66.38,98.2,Green,G1TC
G1TC_1_44565,67.46000000000001,98,Green,G1TC
G1TC_1_44566,66.02,98.2,Green,G1TC
G1TC_1_44567,66.2,98.6,Green,G1TC
G1TC_1_44568,60.44,98,Green,G1TC
G1TC_1_44569,56.3,98.2,Green,G1TC
G1TC_1_44570,56.66,97,Green,G1TC
G1TC_1_44571,57.2,97.8,Green,G1TC
G1TC_1_44572,57.379999999999995,97.6,Green,G1TC
G1TC_1_44573,55.76,97,Green,G1TC
G1TC_1_44574,68.18,97.4,Green,G1TC
G1TC_1_44575,69.62,97.5,Green,G1TC
G1TC_1_44576,65.975,97.5,Green,G1TC
G1TC_1_44577,62.825,96.75,Green,G1TC
G1TC_1_44578,64.03999999999999,97.5,Green,G1TC
G1TC_1_44579,69.08000000000001,97.4,Green,G1TC
G1TC_1_44580,73.22,NA,NA,G1TC
G1TC_1_44581,NA,NA,NA,G1TC
G1TC_1_44582,61.88,NA,NA,G1TC
G1TC_1_44583,NA,NA,NA,G1TC
G1TC_1_44584,52.34,NA,NA,G1TC
G1TC_1_44585,46.4,NA,NA,G1TC
G1TC_1_44586,46.04,NA,NA,G1TC
G1TC_1_44587,46.58,NA,NA,G1TC
G1TC_1_44588,46.58,NA,NA,G1TC
G1TC_1_44589,46.94,NA,NA,G1TC
G1TC_1_44590,46.58,NA,NA,G1TC
G1TC_1_44591,47.120000000000005,NA,NA,G1TC
G1TC_1_44592,67.28,NA,NA,G1TC
G1TC_1_44593,NA,NA,NA,G1TC
G1TC_1_44594,85.28,NA,NA,G1TC
G1TC_1_44595,85.28,NA,NA,G1TC
G1TC_1_44596,85.28,NA,NA,G1TC
G1TC_1_44597,NA,NA,NA,G1TC
G1TC_1_44598,NA,NA,NA,G1TC
G1TC_1_44599,NA,NA,NA,G1TC
G1TC_1_44600,NA,NA,NA,G1TC
G1TC_1_44601,NA,NA,NA,G1TC
G1TC_1_44602,NA,NA,NA,G1TC
G1TC_1_44603,85.1,NA,NA,G1TC
G1TC_1_44604,85.82,NA,NA,G1TC
G1TC_1_44605,86.72,NA,NA,G1TC
G1TC_1_44606,85.46000000000001,NA,NA,G1TC
G1TC_1_44607,83.30000000000001,NA,NA,G1TC
G1TC_1_44608,82.58000000000001,96,Green,G1TC
G1TC_1_44609,NA,NA,NA,G1TC
G1TC_1_44610,NA,NA,NA,G1TC
G1TC_1_44611,NA,NA,NA,G1TC
G1TC_1_44612,NA,NA,NA,G1TC
G1TC_1_44613,80.06,NA,NA,G1TC
G1TC_1_44614,79.34,87.25,Green,G1TC
G1TC_1_44615,79.34,93.25,Green,G1TC
G1TC_1_44616,78.80000000000001,90.5,Green,G1TC
G1TC_1_44617,77.18,93.75,Green,G1TC
G1TC_1_44618,77.36,95,Green,G1TC
G1TC_1_44619,78.25999999999999,93,Green,G1TC
G1TC_1_44620,77.9,89.66666666666667,Green,G1TC
G1TC_1_44621,77.18,92,Green,G1TC
G1TC_1_44622,76.64,89.25,Green,G1TC
G1TC_1_44623,75.56,89.75,Green,G1TC
G1TC_1_44624,75.92,91,Green,G1TC
G1TC_1_44625,77.36,91.5,Green,G1TC
G1TC_1_44626,75.38,90.75,Green,G1TC
G1TC_1_44627,75.56,93.75,Green,G1TC
G1TC_1_44628,76.28,93.25,Green,G1TC
G1TC_1_44629,75.74000000000001,91.75,Green,G1TC
G1TC_1_44630,75.92,93,Green,G1TC
G1TC_1_44631,75.56,93,Green,G1TC
G1TC_1_44632,75.02,95,Green,G1TC
G1TC_1_44633,76.1,88.5,Green,G1TC
G1TC_1_44634,76.28,84.5,Green,G1TC
G1TC_1_44635,76.46000000000001,83.5,Green,G1TC
G1TC_1_44636,76.82,83.5,Green,G1TC
G1TC_1_44637,75.74000000000001,87.5,Green,G1TC
G1TC_1_44638,74.48,90,Green,G1TC
G1TC_1_44639,73.03999999999999,88.75,Green,G1TC
G1TC_1_44640,73.58000000000001,94.25,Green,G1TC
G1TC_1_44641,73.94,91.25,Green,G1TC
G1TC_1_44642,72.68,85.25,Green,G1TC
G1TC_1_44643,72.32,85.75,Green,G1TC
G1TC_1_44644,72.32,83.75,Green,G1TC
G1TC_1_44645,71.6,86.75,Green,G1TC
G1TC_1_44646,70.88,86,Green,G1TC
G1TC_1_44647,71.06,88.25,Green,G1TC
G1TC_1_44648,71.42,89.5,Green,G1TC
G1TC_1_44649,70.88,88.5,Green,G1TC
G1TC_1_44650,71.78,90.25,Green,G1TC
G1TC_1_44651,71.42,89.25,Green,G1TC
G1TC_1_44652,70.88,91.25,Green,G1TC
G1TC_1_44653,71.24000000000001,92.25,Green,G1TC
G1TC_1_44654,72.14,92.25,Green,G1TC
G1TC_1_44655,71.42,90.25,Green,G1TC
G1TC_1_44656,71.78,90.25,Green,G1TC
G1TC_1_44657,71.42,92,Green,G1TC
G1TC_1_44658,70.88,91.5,Green,G1TC
G1TC_1_44659,71.6,91.75,Green,G1TC
G1TC_1_44660,71.24000000000001,91.75,Green,G1TC
G1TC_1_44661,73.22,93.25,Green,G1TC
G1TC_1_44662,72.14,91.75,Green,G1TC
